CameraName,Latitude,Longitude,Status,UnitId
Mandya Commercial Street Cam 1640,12.688269,76.492832,Active,48211000000074083
Mandya Hospital Cam 1641,12.475105,76.972507,Active,48211000000074088
Mandya Highway Junction Cam 1642,12.476214,76.975222,Active,48211000000074088
Mandya Commercial Street Cam 1643,12.475812,76.97607,Active,48211000000074088
Mandya College Cam 1644,12.469479,76.979761,Active,48211000000074088
Mandya Village Junction Cam 1645,12.930883,76.844537,Active,48211000000074084
Mandya Police Station Cam 1646,12.671892,77.014583,Active,48211000000074084
Mandya Major Town Center Cam 1647,12.666289,77.011118,Active,48211000000074084
Mandya Major Town Center Cam 1648,12.672221,77.010236,Active,48211000000074084
Mandya Market Cam 1649,12.670069,77.011355,Active,48211000000074084
Mandya Police Station Cam 1650,12.449431,77.091063,Active,48211000000074082
Mandya Residential Area Cam 1651,12.451653,77.090763,Active,48211000000074082
Mandya Government Office Cam 1652,12.579859,76.771444,Active,48211000000074088
Mandya School Cam 1653,12.580686,76.767139,Active,48211000000074088
Mandya Residential Area Cam 1654,12.344424,76.984809,Active,48211000000074082
Mandya Police Station Cam 1655,12.343436,76.987777,Active,48211000000074082
Mandya School Cam 1656,12.340656,76.992421,Active,48211000000074082
Mandya Highway Junction Cam 1657,12.338594,76.987637,Active,48211000000074082
Mandya Bus Stand Cam 1658,12.704074,76.857694,Active,48211000000074084
Mandya Commercial Street Cam 1659,12.708082,76.857134,Active,48211000000074084
Mandya Major Town Center Cam 1660,12.707427,76.853387,Active,48211000000074084
Mandya Police Station Cam 1661,12.366859,76.752255,Active,48211000000074088
Mandya Police Station Cam 1662,12.365938,76.7577,Active,48211000000074088
Mandya Industrial Area Cam 1663,12.788941,76.498644,Active,48211000000074083
Mandya School Cam 1664,12.796032,76.501991,Active,48211000000074083
Mandya School Cam 1665,12.57254,76.976089,Active,48211000000074088
Mandya Market Cam 1666,12.573636,76.974643,Active,48211000000074088
Mandya Government Office Cam 1667,12.571296,76.970329,Active,48211000000074088
Mandya Government Office Cam 1668,12.590498,76.488634,Active,48211000000074085
Mandya Major Town Center Cam 1669,12.589258,76.49155,Active,48211000000074085
Mandya Railway Station Cam 1670,12.589767,76.490613,Active,48211000000074085
Mandya Highway Junction Cam 1671,12.588538,76.490224,Active,48211000000074085
Mandya Government Office Cam 1672,12.755332,76.585359,Active,48211000000074086
Mandya Market Cam 1673,12.749599,76.586495,Active,48211000000074086
Mandya Government Office Cam 1674,12.687621,76.400985,Active,48211000000074083
Mandya Highway Junction Cam 1675,13.005785,76.801671,Active,48211000000074086
Mandya Hospital Cam 1676,12.257395,77.022772,Active,48211000000074082
Mandya Major Town Center Cam 1677,12.919445,76.638253,Active,48211000000074086
Mandya Major Town Center Cam 1678,12.91871,76.641347,Active,48211000000074086
Mandya Police Station Cam 1679,12.920325,76.6414,Active,48211000000074086
Mandya Police Station Cam 1680,12.512641,76.824251,Active,48211000000074088
Mandya Village Junction Cam 1681,12.513434,76.824923,Active,48211000000074088
Mandya Major Town Center Cam 1682,12.271527,77.163218,Active,48211000000074082
Mandya Bus Stand Cam 1683,12.276558,77.161061,Active,48211000000074082
Mandya Market Cam 1684,12.273014,77.163593,Active,48211000000074082
Mandya School Cam 1685,12.273898,77.163276,Active,48211000000074082
Mandya School Cam 1686,12.373443,77.177253,Active,48211000000074087
Mandya Police Station Cam 1687,12.371733,77.175567,Active,48211000000074087
Mandya Government Office Cam 1688,12.367469,77.176357,Active,48211000000074087
Mandya Police Station Cam 1689,12.745239,77.051964,Active,48211000000074084
Mandya School Cam 1690,12.746193,77.051596,Active,48211000000074084
Mandya Highway Junction Cam 1691,12.74711,77.052573,Active,48211000000074084
Mandya Bus Stand Cam 1692,12.828065,76.663084,Active,48211000000074086
Mandya Village Junction Cam 1693,12.831381,76.66621,Active,48211000000074086
Mandya School Cam 1694,12.833541,76.662227,Active,48211000000074086
Mandya Bus Stand Cam 1695,12.619163,76.580074,Active,48211000000074085
Mandya Railway Station Cam 1696,12.61865,76.577394,Active,48211000000074085
Mandya School Cam 1697,12.616446,76.577693,Active,48211000000074085
Mandya College Cam 1698,12.918482,76.756046,Active,48211000000074086
Mandya Bus Stand Cam 1699,12.915123,76.759514,Active,48211000000074086
Mandya Village Junction Cam 1700,12.917848,76.755411,Active,48211000000074086
Mandya Commercial Street Cam 1701,12.509158,76.627101,Active,48211000000074085
Mandya Village Junction Cam 1702,12.510152,76.626755,Active,48211000000074085
Mandya Police Station Cam 1703,12.693458,76.933742,Active,48211000000074084
Mandya Residential Area Cam 1704,12.687769,76.931706,Active,48211000000074084
Mandya Tourist Point Cam 1705,12.687851,76.934854,Active,48211000000074084
Mandya College Cam 1706,12.687948,76.937849,Active,48211000000074084
Mandya Market Cam 1707,12.378676,76.921109,Active,48211000000074082
Mandya College Cam 1708,12.758462,76.361571,Active,48211000000074083
Mandya Police Station Cam 1709,12.764414,76.361122,Active,48211000000074083
Mandya Residential Area Cam 1710,12.51565,77.045678,Active,48211000000074088
Mandya Village Junction Cam 1711,12.514767,76.897055,Active,48211000000074088
Mandya Bus Stand Cam 1712,12.450655,76.507186,Active,48211000000074085
Mandya Bus Stand Cam 1713,12.450655,76.507186,Active,48211000000074085
Mandya Commercial Street Cam 1714,12.597554,76.700634,Active,48211000000074088
Mandya School Cam 1715,12.451879,76.776097,Active,48211000000074088
Mandya Residential Area Cam 1716,12.451826,76.77976,Active,48211000000074088
Mandya Village Junction Cam 1717,12.644834,76.819166,Active,48211000000074088
Mandya Market Cam 1718,12.643541,76.820046,Active,48211000000074088
Mandya Bus Stand Cam 1719,12.643555,76.816524,Active,48211000000074088
Mandya Commercial Street Cam 1720,12.64663,76.813341,Active,48211000000074088
Mandya Village Junction Cam 1721,12.765942,76.822161,Active,48211000000074084
Mandya Government Office Cam 1722,12.769992,76.826318,Active,48211000000074084
Mandya Major Town Center Cam 1723,12.860032,76.853866,Active,48211000000074084
Mandya Major Town Center Cam 1724,12.86174,76.853655,Active,48211000000074084
Mandya Hospital Cam 1725,12.439375,76.581936,Active,48211000000074085
Mandya Commercial Street Cam 1726,12.436949,76.577664,Active,48211000000074085
Mandya Major Town Center Cam 1727,12.43816,76.57909,Active,48211000000074085
Mandya Police Station Cam 1728,12.436909,76.58417,Active,48211000000074085
Mandya Residential Area Cam 1729,12.774646,76.439611,Active,48211000000074083
Mandya Government Office Cam 1730,12.77494,76.443513,Active,48211000000074083
Mandya Hospital Cam 1731,12.773767,76.439419,Active,48211000000074083
Mandya Tourist Point Cam 1732,12.76959,76.436669,Active,48211000000074083
Mandya Highway Junction Cam 1733,12.507285,77.119867,Active,48211000000074087
Shivamogga College Cam 1734,13.857315,75.610608,Active,48211000000074112
Shivamogga Bus Stand Cam 1735,13.855053,75.616525,Active,48211000000074112
Shivamogga Market Cam 1736,13.853639,75.610228,Active,48211000000074112
Shivamogga Railway Station Cam 1737,13.849812,75.616934,Active,48211000000074112
Shivamogga Highway Junction Cam 1738,14.166348,74.670315,Active,48211000000074115
Shivamogga Major Town Center Cam 1739,14.172042,74.669718,Active,48211000000074115
Shivamogga Government Office Cam 1740,14.168186,74.663317,Active,48211000000074115
Shivamogga Residential Area Cam 1741,14.171104,74.668007,Active,48211000000074115
Shivamogga Major Town Center Cam 1742,14.502152,75.294188,Active,48211000000074117
Shivamogga Police Station Cam 1743,14.50094,75.29468,Active,48211000000074117
Shivamogga Highway Junction Cam 1744,14.499794,75.294247,Active,48211000000074117
Shivamogga Major Town Center Cam 1745,13.532979,75.058977,Active,48211000000074113
Shivamogga Bus Stand Cam 1746,13.531913,75.064342,Active,48211000000074113
Shivamogga Highway Junction Cam 1747,14.022308,75.175722,Active,48211000000074116
Shivamogga Police Station Cam 1748,14.015758,75.172231,Active,48211000000074116
Shivamogga Village Junction Cam 1749,14.435645,74.930822,Active,48211000000074111
Shivamogga Residential Area Cam 1750,14.435821,74.92845,Active,48211000000074111
Shivamogga Residential Area Cam 1751,14.435544,74.928875,Active,48211000000074111
Shivamogga Market Cam 1752,14.429822,74.93155,Active,48211000000074111
Shivamogga Residential Area Cam 1753,14.431842,74.932406,Active,48211000000074111
Shivamogga Highway Junction Cam 1754,13.893895,74.871761,Active,48211000000074115
Shivamogga Major Town Center Cam 1755,13.895659,74.875945,Active,48211000000074115
Shivamogga Government Office Cam 1756,14.265943,75.51216,Active,48211000000074114
Shivamogga Police Station Cam 1757,14.265103,75.509743,Active,48211000000074114
Shivamogga Hospital Cam 1758,14.267211,75.514861,Active,48211000000074114
Shivamogga Tourist Point Cam 1759,14.266312,75.513428,Active,48211000000074114
Shivamogga Major Town Center Cam 1760,14.268542,75.511739,Active,48211000000074114
Shivamogga Railway Station Cam 1761,14.26651,75.511645,Active,48211000000074114
Shivamogga Residential Area Cam 1762,13.605316,75.362213,Active,48211000000074113
Shivamogga College Cam 1763,13.60788,75.365876,Active,48211000000074113
Shivamogga Police Station Cam 1764,14.099112,75.788675,Active,48211000000074112
Shivamogga Highway Junction Cam 1765,14.099112,75.788675,Active,48211000000074112
Shivamogga Highway Junction Cam 1766,14.095185,75.791666,Active,48211000000074112
Shivamogga Police Station Cam 1767,14.097483,75.785953,Active,48211000000074112
Shivamogga Government Office Cam 1768,14.099112,75.788675,Active,48211000000074112
Shivamogga Commercial Street Cam 1769,13.813958,75.876637,Active,48211000000074112
Shivamogga Hospital Cam 1770,13.814559,75.873917,Active,48211000000074112
Shivamogga Police Station Cam 1771,13.813958,75.876637,Active,48211000000074112
Shivamogga Police Station Cam 1772,13.817532,75.873987,Active,48211000000074112
Shivamogga Village Junction Cam 1773,13.813958,75.876637,Active,48211000000074112
Shivamogga Residential Area Cam 1774,13.810165,75.876661,Active,48211000000074112
Shivamogga School Cam 1775,14.018918,75.425451,Active,48211000000074116
Shivamogga Highway Junction Cam 1776,14.01722,75.421549,Active,48211000000074116
Shivamogga Village Junction Cam 1777,14.012984,75.422923,Active,48211000000074116
Shivamogga Government Office Cam 1778,14.013427,75.423822,Active,48211000000074116
Shivamogga Government Office Cam 1779,14.017458,75.42188,Active,48211000000074116
Shivamogga Railway Station Cam 1780,14.135921,74.935361,Active,48211000000074111
Shivamogga Bus Stand Cam 1781,14.139199,74.935257,Active,48211000000074111
Shivamogga Village Junction Cam 1782,13.759881,75.178288,Active,48211000000074116
Shivamogga Residential Area Cam 1783,13.761586,75.173769,Active,48211000000074116
Shivamogga School Cam 1784,13.761214,75.177626,Active,48211000000074116
Shivamogga Highway Junction Cam 1785,14.312265,75.136444,Active,48211000000074111
Shivamogga Police Station Cam 1786,14.316965,75.139152,Active,48211000000074111
Shivamogga Bus Stand Cam 1787,14.313033,75.138773,Active,48211000000074111
Shivamogga Bus Stand Cam 1788,14.316226,75.137313,Active,48211000000074111
Shivamogga Railway Station Cam 1789,14.316787,75.139979,Active,48211000000074111
Shivamogga Bus Stand Cam 1790,14.310435,75.139359,Active,48211000000074111
Shivamogga Tourist Point Cam 1791,14.57835,75.093112,Active,48211000000074117
Shivamogga Railway Station Cam 1792,14.581359,75.088473,Active,48211000000074117
Shivamogga Residential Area Cam 1793,14.583861,75.093808,Active,48211000000074117
Shivamogga Government Office Cam 1794,14.586206,75.092014,Active,48211000000074117
Shivamogga Industrial Area Cam 1795,14.201912,75.32119,Active,48211000000074114
Shivamogga Government Office Cam 1796,14.199347,75.319236,Active,48211000000074114
Shivamogga School Cam 1797,13.798206,75.378286,Active,48211000000074116
Shivamogga Residential Area Cam 1798,13.797731,75.371232,Active,48211000000074116
Shivamogga Major Town Center Cam 1799,13.801895,75.373571,Active,48211000000074116
Shivamogga Police Station Cam 1800,13.8006,75.371662,Active,48211000000074116
Shivamogga School Cam 1801,13.80022,75.376238,Active,48211000000074116
Shivamogga Village Junction Cam 1802,13.972557,74.693459,Active,48211000000074115
Shivamogga Residential Area Cam 1803,13.969277,74.696018,Active,48211000000074115
Shivamogga School Cam 1804,13.97251,74.699506,Active,48211000000074115
Shivamogga Highway Junction Cam 1805,14.04099,75.626207,Active,48211000000074112
Shivamogga Railway Station Cam 1806,14.041127,75.628331,Active,48211000000074112
Shivamogga Village Junction Cam 1807,14.034013,75.629413,Active,48211000000074112
Shivamogga Bus Stand Cam 1808,14.039363,75.623254,Active,48211000000074112
Shivamogga Government Office Cam 1809,14.037009,75.630731,Active,48211000000074112
Shivamogga Bus Stand Cam 1810,14.0345,75.630735,Active,48211000000074112
Shivamogga Highway Junction Cam 1811,13.85803,75.034626,Active,48211000000074116
Shivamogga College Cam 1812,13.865761,75.03611,Active,48211000000074116
Shivamogga School Cam 1813,13.69188,75.039044,Active,48211000000074113
Shivamogga Industrial Area Cam 1814,13.688884,75.034036,Active,48211000000074113
Shivamogga School Cam 1815,13.690026,75.03847,Active,48211000000074113
Shivamogga Commercial Street Cam 1816,13.690893,75.032644,Active,48211000000074113
Shivamogga College Cam 1817,13.685855,75.038732,Active,48211000000074113
Shivamogga Residential Area Cam 1818,13.688033,75.039358,Active,48211000000074113
Shivamogga Government Office Cam 1819,14.163631,75.099676,Active,48211000000074111
Shivamogga Tourist Point Cam 1820,14.169291,75.099638,Active,48211000000074111
Shivamogga Hospital Cam 1821,14.16906,75.100239,Active,48211000000074111
Shivamogga Village Junction Cam 1822,14.337187,75.379304,Active,48211000000074114
Shivamogga Tourist Point Cam 1823,14.337525,75.3731,Active,48211000000074114
Shivamogga Industrial Area Cam 1824,13.566977,75.217927,Active,48211000000074113
Shivamogga Police Station Cam 1825,13.569716,75.218283,Active,48211000000074113
Shivamogga Market Cam 1826,13.570726,75.218054,Active,48211000000074113
Shivamogga Railway Station Cam 1827,13.926544,75.304116,Active,48211000000074116
Shivamogga Police Station Cam 1828,13.928714,75.304983,Active,48211000000074116
Shivamogga Highway Junction Cam 1829,13.927466,75.301282,Active,48211000000074116
Shivamogga College Cam 1830,14.300451,74.993452,Active,48211000000074111
Shivamogga Village Junction Cam 1831,14.298104,74.992422,Active,48211000000074111
Shivamogga School Cam 1832,14.303034,74.994076,Active,48211000000074111
Shivamogga Market Cam 1833,14.297808,74.993234,Active,48211000000074111
Shivamogga Government Office Cam 1834,14.300682,74.99395,Active,48211000000074111
Shivamogga Hospital Cam 1835,14.295586,74.990543,Active,48211000000074111
Shivamogga Residential Area Cam 1836,13.948249,75.733068,Active,48211000000074112
Shivamogga Police Station Cam 1837,13.94894,75.734499,Active,48211000000074112
Shivamogga Village Junction Cam 1838,14.09277,74.794208,Active,48211000000074115
Shivamogga College Cam 1839,14.093514,74.795497,Active,48211000000074115
Shivamogga Major Town Center Cam 1840,14.095553,74.799338,Active,48211000000074115
Shivamogga Market Cam 1841,14.014596,74.990631,Active,48211000000074116
Shivamogga Tourist Point Cam 1842,14.012429,74.986044,Active,48211000000074116
Shivamogga Market Cam 1843,13.72502,75.648586,Active,48211000000074112
Shivamogga Highway Junction Cam 1844,13.723026,75.651208,Active,48211000000074112
Shivamogga Police Station Cam 1845,13.725591,75.653874,Active,48211000000074112
Shivamogga Industrial Area Cam 1846,13.724098,75.65587,Active,48211000000074112
Shivamogga Market Cam 1847,13.725268,75.65328,Active,48211000000074112
Shivamogga Residential Area Cam 1848,14.440291,75.087359,Active,48211000000074111
Shivamogga College Cam 1849,14.437107,75.088056,Active,48211000000074111
Shivamogga Police Station Cam 1850,14.23032,74.773589,Active,48211000000074111
Shivamogga Commercial Street Cam 1851,14.234249,74.775145,Active,48211000000074111
Shivamogga Bus Stand Cam 1852,14.229917,74.776357,Active,48211000000074111
Shivamogga Village Junction Cam 1853,14.052079,75.304379,Active,48211000000074116
Shivamogga Village Junction Cam 1854,14.053189,75.303688,Active,48211000000074116
Shivamogga Industrial Area Cam 1855,14.057249,75.305347,Active,48211000000074116
Shivamogga Residential Area Cam 1856,13.763759,75.533879,Active,48211000000074112
Shivamogga Commercial Street Cam 1857,13.760122,75.533366,Active,48211000000074112
Shivamogga Government Office Cam 1858,13.75831,75.530017,Active,48211000000074112
Shivamogga Commercial Street Cam 1859,13.75969,75.5339,Active,48211000000074112
Shivamogga Hospital Cam 1860,13.762037,75.536247,Active,48211000000074112
Shivamogga Major Town Center Cam 1861,13.895282,75.166074,Active,48211000000074116
Shivamogga Hospital Cam 1862,13.90016,75.164466,Active,48211000000074116
Shivamogga Highway Junction Cam 1863,13.898042,75.162937,Active,48211000000074116
Shivamogga Hospital Cam 1864,13.895034,75.160472,Active,48211000000074116
Shivamogga Tourist Point Cam 1865,13.685532,75.273992,Active,48211000000074113
Shivamogga Hospital Cam 1866,13.688776,75.278206,Active,48211000000074113
Shivamogga Residential Area Cam 1867,13.691208,75.271589,Active,48211000000074113
Shivamogga Railway Station Cam 1868,13.90859,75.504225,Active,48211000000074116
Shivamogga College Cam 1869,13.903797,75.503736,Active,48211000000074116
Shivamogga School Cam 1870,13.90413,75.509832,Active,48211000000074116
Shivamogga School Cam 1871,13.903159,75.505807,Active,48211000000074116
Shivamogga Police Station Cam 1872,13.905849,75.509415,Active,48211000000074116
Shivamogga Residential Area Cam 1873,13.804288,75.762867,Active,48211000000074112
Shivamogga Bus Stand Cam 1874,13.804762,75.758745,Active,48211000000074112
Shivamogga Police Station Cam 1875,13.798178,75.76033,Active,48211000000074112
Shivamogga College Cam 1876,13.805204,75.76295,Active,48211000000074112
