CameraName,Latitude,Longitude,DistrictId,UnitId,Status,InstalledDate
Athani Cam 1,16.535712,74.288582,48211000000048016,48211000000072948,Under Maintenance,2020-02-01
Mudalgi Cam 1,15.515821,74.745452,48211000000048016,48211000000072953,Active,2021-11-09
Savadatti Cam 1,16.380018,74.567927,48211000000048016,48211000000072956,Active,2023-08-16
Ramadurga Cam 1,16.130677,74.886819,48211000000048016,48211000000072957,Active,2025-05-16
Hukkeri Cam 1,16.553487,75.149867,48211000000048016,48211000000072959,Active,2022-03-23
Yargatti Cam 1,15.792586,74.292055,48211000000048016,48211000000072961,Active,2025-05-17
Yargatti Cam 2,15.796337,74.291193,48211000000048016,48211000000072961,Active,2021-06-25
Bengaluru Cam 1,13.169466,77.47796,48211000000048013,48211000000072962,Active,2022-11-08
Bengaluru Cam 2,13.175119,77.48516,48211000000048013,48211000000072962,Under Maintenance,2021-04-27
Kengeri Cam 1,12.692778,77.720383,48211000000048013,48211000000072963,Active,2024-08-12
Kengeri Cam 2,12.686063,77.7255,48211000000048013,48211000000072963,Active,2020-05-16
Kengeri Cam 3,12.694596,77.723434,48211000000048013,48211000000072963,Active,2021-12-20
Anekal Cam 1,12.890944,77.366618,48211000000048013,48211000000072965,Active,2022-02-08
Anekal Cam 2,12.875747,77.365349,48211000000048013,48211000000072965,Active,2021-08-07
Anekal Cam 3,12.880465,77.357351,48211000000048013,48211000000072965,Active,2021-08-20
Anekal Cam 4,12.890869,77.36218,48211000000048013,48211000000072965,Under Maintenance,2020-08-21
Yelahanka Cam 1,12.902626,77.568509,48211000000048013,48211000000072966,Active,2023-12-25
Yelahanka Cam 2,12.901068,77.562475,48211000000048013,48211000000072966,Active,2023-03-14
Nelamangala Cam 1,13.446138,77.469105,48211000000054383,48211000000072967,Active,2023-07-24
Devanahalli Cam 1,13.000843,77.350863,48211000000054383,48211000000072969,Active,2020-03-19
Basavakalyana Cam 1,17.698732,76.710682,48211000000054384,48211000000072972,Active,2025-06-05
Basavakalyana Cam 2,17.68245,76.703877,48211000000054384,48211000000072972,Active,2024-03-01
Basavakalyana Cam 3,17.69157,76.696582,48211000000054384,48211000000072972,Active,2025-11-04
Chitgoppa Cam 1,18.418964,77.293103,48211000000054384,48211000000072975,Active,2020-05-07
Chitgoppa Cam 2,18.424704,77.299784,48211000000054384,48211000000072975,Active,2024-04-25
Chitgoppa Cam 3,18.410698,77.285556,48211000000054384,48211000000072975,Under Maintenance,2022-05-18
Hulsuru Cam 1,18.27834,77.577318,48211000000054384,48211000000072976,Active,2023-11-19
Kollegala Cam 1,11.704127,76.446778,48211000000054385,48211000000072981,Active,2020-08-25
Yelanduru Cam 1,11.805239,77.315929,48211000000054385,48211000000072982,Active,2021-03-16
Chikkaballapura Cam 1,13.513821,77.576544,48211000000054386,48211000000072984,Active,2024-09-16
Chintamani Cam 1,13.32558,78.089939,48211000000054386,48211000000072986,Active,2021-05-02
Chintamani Cam 2,13.33443,78.079485,48211000000054386,48211000000072986,Active,2024-08-18
Gauribidanuru Cam 1,13.798198,77.773085,48211000000054386,48211000000072987,Active,2023-06-20
Gauribidanuru Cam 2,13.813,77.759501,48211000000054386,48211000000072987,Active,2024-09-07
Gauribidanuru Cam 3,13.803647,77.769935,48211000000054386,48211000000072987,Active,2023-09-18
Cheluru Cam 1,13.610082,78.146854,48211000000054386,48211000000072990,Active,2024-04-27
Cheluru Cam 2,13.606475,78.159645,48211000000054386,48211000000072990,Active,2021-07-04
Chikkamagaluru Cam 1,13.479168,76.081099,48211000000054387,48211000000072992,Active,2020-04-22
Chikkamagaluru Cam 2,13.468884,76.083435,48211000000054387,48211000000072992,Active,2020-03-23
Koppa Cam 1,13.059497,75.663661,48211000000054387,48211000000072994,Active,2023-04-24
Narasimharajapura Cam 1,13.854876,76.063683,48211000000054387,48211000000072996,Active,2021-12-14
Narasimharajapura Cam 2,13.855984,76.05944,48211000000054387,48211000000072996,Active,2023-06-14
Sringeri Cam 1,13.355952,75.491065,48211000000054387,48211000000072997,Active,2020-06-18
Tarikere Cam 1,13.556232,75.776618,48211000000054387,48211000000072998,Active,2022-09-20
Tarikere Cam 2,13.54499,75.774705,48211000000054387,48211000000072998,Active,2024-02-04
Tarikere Cam 3,13.554105,75.786891,48211000000054387,48211000000072998,Active,2020-02-09
Ajjampura Cam 1,13.596796,75.242203,48211000000054387,48211000000072999,Active,2022-03-27
Ajjampura Cam 2,13.577157,75.253984,48211000000054387,48211000000072999,Active,2025-05-13
Ajjampura Cam 3,13.595477,75.246543,48211000000054387,48211000000072999,Active,2024-09-19
Ajjampura Cam 4,13.592374,75.254695,48211000000054387,48211000000072999,Active,2025-06-03
Kalasa Cam 1,13.286346,75.857976,48211000000054387,48211000000073000,Active,2023-02-09
Kalasa Cam 2,13.274632,75.845955,48211000000054387,48211000000073000,Active,2025-02-26
Kalasa Cam 3,13.279698,75.842936,48211000000054387,48211000000073000,Active,2020-10-28
Chitradurga Cam 1,14.483949,76.47747,48211000000054388,48211000000074001,Active,2023-01-11
Molakalmuru Cam 1,14.477482,76.894353,48211000000054388,48211000000074006,Active,2021-05-02
Molakalmuru Cam 2,14.471247,76.901288,48211000000054388,48211000000074006,Active,2021-05-21
Molakalmuru Cam 3,14.467659,76.903346,48211000000054388,48211000000074006,Active,2024-04-10
Mangaluru Cam 1,12.773677,75.549047,48211000000048015,48211000000074007,Active,2022-01-09
Mangaluru Cam 2,12.777719,75.54591,48211000000048015,48211000000074007,Active,2020-01-24
Ullal Cam 1,13.373573,74.668695,48211000000048015,48211000000074008,Active,2023-04-15
Ullal Cam 2,13.377291,74.665731,48211000000048015,48211000000074008,Active,2025-11-14
Ullal Cam 3,13.388097,74.678167,48211000000048015,48211000000074008,Active,2024-07-17
Ullal Cam 4,13.371861,74.668995,48211000000048015,48211000000074008,Active,2025-04-08
Mulki Cam 1,12.778606,74.900901,48211000000048015,48211000000074009,Active,2023-06-02
Mulki Cam 2,12.779479,74.901915,48211000000048015,48211000000074009,Active,2020-02-21
Mulki Cam 3,12.792405,74.899529,48211000000048015,48211000000074009,Active,2023-03-02
Moodbidri Cam 1,13.126245,75.240244,48211000000048015,48211000000074010,Active,2025-05-20
Moodbidri Cam 2,13.128281,75.229565,48211000000048015,48211000000074010,Active,2025-05-02
Moodbidri Cam 3,13.128139,75.247257,48211000000048015,48211000000074010,Active,2021-03-09
Bantwala Cam 1,12.610819,75.216076,48211000000048015,48211000000074011,Active,2024-06-08
Belathangadi Cam 1,13.112597,74.866556,48211000000048015,48211000000074012,Active,2022-03-01
Belathangadi Cam 2,13.112279,74.855254,48211000000048015,48211000000074012,Active,2023-02-16
Belathangadi Cam 3,13.118619,74.871423,48211000000048015,48211000000074012,Active,2024-11-07
Putturu Cam 1,12.482965,75.478718,48211000000048015,48211000000074013,Active,2022-02-05
Putturu Cam 2,12.475265,75.486618,48211000000048015,48211000000074013,Active,2024-01-13
Putturu Cam 3,12.490847,75.479575,48211000000048015,48211000000074013,Active,2022-05-21
Sulya Cam 1,13.045952,75.486546,48211000000048015,48211000000074014,Active,2021-11-23
Sulya Cam 2,13.036884,75.487714,48211000000048015,48211000000074014,Under Maintenance,2023-06-24
Davanagere Cam 1,14.678164,76.078588,48211000000054389,48211000000074016,Active,2020-12-17
Davanagere Cam 2,14.684155,76.085996,48211000000054389,48211000000074016,Active,2025-12-26
Davanagere Cam 3,14.675139,76.078844,48211000000054389,48211000000074016,Active,2021-09-25
Hubballi Urban Cam 1,15.481553,74.747415,48211000000048017,48211000000074025,Active,2025-06-04
Kundagolu Cam 1,15.576302,75.502202,48211000000048017,48211000000074026,Active,2025-01-21
Kundagolu Cam 2,15.57942,75.500275,48211000000048017,48211000000074026,Active,2025-04-16
Navalgunda Cam 1,15.314254,75.143729,48211000000048017,48211000000074027,Active,2025-09-18
Navalgunda Cam 2,15.303496,75.14238,48211000000048017,48211000000074027,Active,2025-09-03
Annigeri Cam 1,15.347454,74.908386,48211000000048017,48211000000074029,Active,2021-12-25
Annigeri Cam 2,15.351815,74.911639,48211000000048017,48211000000074029,Active,2021-12-21
Annigeri Cam 3,15.352724,74.919924,48211000000048017,48211000000074029,Active,2023-07-03
Gadag Cam 1,15.792535,75.723572,48211000000054390,48211000000074030,Active,2024-11-21
Gadag Cam 2,15.796758,75.725728,48211000000054390,48211000000074030,Active,2020-10-05
Lakshmeshwara Cam 1,15.725675,76.029626,48211000000054390,48211000000074035,Active,2022-11-04
Lakshmeshwara Cam 2,15.73273,76.021619,48211000000054390,48211000000074035,Active,2025-08-10
Hassan Cam 1,13.006468,76.044991,48211000000054391,48211000000074037,Active,2024-04-10
Hassan Cam 2,12.996027,76.053503,48211000000054391,48211000000074037,Active,2023-01-10
Arasikere Cam 1,13.513266,76.370577,48211000000054391,48211000000074038,Active,2022-07-07
Arasikere Cam 2,13.513997,76.359435,48211000000054391,48211000000074038,Active,2020-10-03
Arasikere Cam 3,13.521736,76.355008,48211000000054391,48211000000074038,Active,2025-09-09
Holenarsipura Cam 1,12.70331,75.664467,48211000000054391,48211000000074040,Active,2022-02-23
Holenarsipura Cam 2,12.709675,75.657044,48211000000054391,48211000000074040,Active,2021-08-16
Holenarsipura Cam 3,12.719789,75.656361,48211000000054391,48211000000074040,Active,2020-03-01
Arakalagudu Cam 1,13.360441,76.071531,48211000000054391,48211000000074043,Active,2022-07-11
Arakalagudu Cam 2,13.349242,76.059842,48211000000054391,48211000000074043,Active,2022-01-11
Arakalagudu Cam 3,13.347563,76.07802,48211000000054391,48211000000074043,Active,2023-02-07
Haveri Cam 1,14.447096,75.364596,48211000000054392,48211000000074048,Under Maintenance,2020-06-14
Haveri Cam 2,14.444951,75.379386,48211000000054392,48211000000074048,Active,2020-05-04
Haveri Cam 3,14.44229,75.376952,48211000000054392,48211000000074048,Active,2025-05-21
Haveri Cam 4,14.441688,75.380623,48211000000054392,48211000000074048,Active,2021-05-14
Hirekeruru Cam 1,14.739385,75.438779,48211000000054392,48211000000074050,Active,2020-11-13
Hirekeruru Cam 2,14.7474,75.44508,48211000000054392,48211000000074050,Active,2024-04-24
Shiggavi Cam 1,14.29835,75.567481,48211000000054392,48211000000074051,Active,2023-10-25
Shiggavi Cam 2,14.285573,75.559128,48211000000054392,48211000000074051,Active,2025-05-16
Shiggavi Cam 3,14.286706,75.560231,48211000000054392,48211000000074051,Active,2024-03-06
Shiggavi Cam 4,14.284777,75.557947,48211000000054392,48211000000074051,Active,2023-06-10
Kalaburagi Cam 1,17.234791,77.250191,48211000000048018,48211000000074053,Active,2023-11-08
Kalaburagi Cam 2,17.225989,77.250738,48211000000048018,48211000000074053,Active,2023-09-22
Kalaburagi Cam 3,17.220118,77.263627,48211000000048018,48211000000074053,Active,2020-03-21
Kalaburagi Cam 4,17.234585,77.25776,48211000000048018,48211000000074053,Active,2020-04-17
Alanda Cam 1,16.773039,76.622648,48211000000048018,48211000000074055,Active,2023-07-05
Chitapura Cam 1,17.513227,77.606629,48211000000048018,48211000000074057,Active,2020-06-08
Jevargi Cam 1,17.202632,76.787749,48211000000048018,48211000000074058,Active,2020-12-28
Jevargi Cam 2,17.208313,76.782102,48211000000048018,48211000000074058,Active,2023-07-24
Jevargi Cam 3,17.199823,76.786604,48211000000048018,48211000000074058,Active,2021-07-09
Sedam Cam 1,17.675671,77.133259,48211000000048018,48211000000074059,Active,2024-06-05
Madikeri Cam 1,12.438396,75.573376,48211000000054393,48211000000074064,Active,2023-11-15
Madikeri Cam 2,12.430015,75.581139,48211000000054393,48211000000074064,Active,2022-01-05
Madikeri Cam 3,12.434145,75.588078,48211000000054393,48211000000074064,Active,2023-12-25
Kushalnagara Cam 1,12.110484,75.677293,48211000000054393,48211000000074068,Active,2023-08-08
Kushalnagara Cam 2,12.113212,75.67951,48211000000054393,48211000000074068,Active,2021-03-05
Kolar Cam 1,13.206898,78.329533,48211000000054394,48211000000074069,Active,2020-09-25
Kolar Cam 2,13.205054,78.324241,48211000000054394,48211000000074069,Active,2020-03-08
Maluru Cam 1,13.589054,78.384129,48211000000054394,48211000000074071,Active,2025-05-17
Maluru Cam 2,13.58821,78.388295,48211000000054394,48211000000074071,Active,2025-02-04
Maluru Cam 3,13.571132,78.393668,48211000000054394,48211000000074071,Active,2022-09-19
Mulabagilu Cam 1,12.801288,78.241261,48211000000054394,48211000000074072,Under Maintenance,2020-01-18
Kolar Gold Fields Cam 1,13.040096,78.108802,48211000000054394,48211000000074074,Active,2023-09-08
Kolar Gold Fields Cam 2,13.043235,78.102177,48211000000054394,48211000000074074,Active,2021-01-14
Kolar Gold Fields Cam 3,13.058975,78.105044,48211000000054394,48211000000074074,Active,2020-01-07
Kolar Gold Fields Cam 4,13.053069,78.110134,48211000000054394,48211000000074074,Active,2025-11-14
Koppala Cam 1,15.583666,76.131017,48211000000054395,48211000000074075,Active,2022-04-16
Gangavathi Cam 1,15.545449,76.79077,48211000000054395,48211000000074076,Active,2022-11-13
Kushtagi Cam 1,15.150298,75.95497,48211000000054395,48211000000074077,Active,2020-04-16
Kushtagi Cam 2,15.154186,75.949866,48211000000054395,48211000000074077,Active,2022-04-08
Kushtagi Cam 3,15.149624,75.965157,48211000000054395,48211000000074077,Active,2021-05-25
Kanakagiri Cam 1,15.882698,76.402879,48211000000054395,48211000000074079,Under Maintenance,2021-04-16
Kanakagiri Cam 2,15.884662,76.405472,48211000000054395,48211000000074079,Active,2025-01-20
Karatagi Cam 1,15.378399,76.45518,48211000000054395,48211000000074080,Active,2020-10-05
Karatagi Cam 2,15.36546,76.459918,48211000000054395,48211000000074080,Active,2020-12-02
Kukanuru Cam 1,15.494131,75.832304,48211000000054395,48211000000074081,Active,2025-02-03
Kukanuru Cam 2,15.49727,75.823449,48211000000054395,48211000000074081,Active,2022-04-06
Mysuru Cam 1,12.09871,76.437153,48211000000048014,48211000000074089,Active,2022-02-12
Hunasuru Cam 1,12.200152,77.096335,48211000000048014,48211000000074090,Active,2021-07-12
Hunasuru Cam 2,12.196497,77.097552,48211000000048014,48211000000074090,Active,2023-02-02
Hunasuru Cam 3,12.194855,77.088431,48211000000048014,48211000000074090,Active,2021-06-18
Nanjanagodu Cam 1,12.520478,76.419235,48211000000048014,48211000000074092,Active,2020-11-14
Nanjanagodu Cam 2,12.520039,76.432295,48211000000048014,48211000000074092,Active,2025-07-02
Heggadadevanakote Cam 1,11.898395,76.142276,48211000000048014,48211000000074093,Active,2022-04-24
Heggadadevanakote Cam 2,11.907703,76.135152,48211000000048014,48211000000074093,Active,2024-06-12
Piriyapattana Cam 1,12.26691,76.763824,48211000000048014,48211000000074094,Under Maintenance,2020-05-24
Piriyapattana Cam 2,12.264341,76.758679,48211000000048014,48211000000074094,Active,2022-05-01
Piriyapattana Cam 3,12.274296,76.751646,48211000000048014,48211000000074094,Under Maintenance,2025-02-01
Piriyapattana Cam 4,12.27729,76.756949,48211000000048014,48211000000074094,Active,2020-08-23
Saligrama Cam 1,12.044628,76.862709,48211000000048014,48211000000074097,Active,2023-03-16
Raichuru Cam 1,16.131109,77.250893,48211000000054397,48211000000074098,Active,2025-03-20
Raichuru Cam 2,16.128129,77.255191,48211000000054397,48211000000074098,Active,2022-06-15
Raichuru Cam 3,16.133472,77.241479,48211000000054397,48211000000074098,Active,2024-02-17
Sindhanuru Cam 1,16.107367,76.271366,48211000000054397,48211000000074099,Active,2023-02-21
Sindhanuru Cam 2,16.114765,76.263154,48211000000054397,48211000000074099,Active,2023-09-18
Sindhanuru Cam 3,16.105658,76.260989,48211000000054397,48211000000074099,Active,2021-07-04
Devadurga Cam 1,16.423562,76.760977,48211000000054397,48211000000074101,Active,2023-08-23
Mudgal Cam 1,16.311667,77.582117,48211000000054397,48211000000074103,Active,2024-11-08
Magadi Cam 1,12.284172,77.51192,48211000000054398,48211000000074107,Active,2022-10-09
Magadi Cam 2,12.291075,77.520981,48211000000054398,48211000000074107,Active,2022-12-09
Magadi Cam 3,12.298693,77.524769,48211000000054398,48211000000074107,Active,2023-04-06
Kanakapura Cam 1,12.603097,77.121601,48211000000054398,48211000000074108,Under Maintenance,2021-06-03
Shivamogga Cam 1,14.342114,74.980625,48211000000054399,48211000000074111,Active,2025-08-02
Sagara Cam 1,13.877573,75.807893,48211000000054399,48211000000074112,Active,2023-06-02
Sagara Cam 2,13.877366,75.824169,48211000000054399,48211000000074112,Active,2021-02-02
Bhadravathi Cam 1,13.531131,75.109846,48211000000054399,48211000000074113,Under Maintenance,2021-02-12
Bhadravathi Cam 2,13.531273,75.110186,48211000000054399,48211000000074113,Active,2021-08-20
Bhadravathi Cam 3,13.5138,75.109291,48211000000054399,48211000000074113,Active,2025-01-04
Bhadravathi Cam 4,13.518251,75.097384,48211000000054399,48211000000074113,Under Maintenance,2025-10-12
Hosanagara Cam 1,14.296136,75.502159,48211000000054399,48211000000074114,Active,2020-04-09
Hosanagara Cam 2,14.299066,75.490107,48211000000054399,48211000000074114,Active,2024-12-21
Tumakuru Cam 1,14.164344,77.203244,48211000000054400,48211000000074118,Under Maintenance,2022-02-07
Tumakuru Cam 2,14.173308,77.187897,48211000000054400,48211000000074118,Active,2023-09-16
Chikkanayakanahalli Cam 1,12.761985,77.080842,48211000000054400,48211000000074119,Active,2025-09-05
Madhugiri Cam 1,13.442041,77.250006,48211000000054400,48211000000074121,Active,2023-05-22
Sira Cam 1,13.073734,76.620868,48211000000054400,48211000000074122,Active,2025-10-12
Sira Cam 2,13.087981,76.626343,48211000000054400,48211000000074122,Active,2023-01-28
Sira Cam 3,13.071246,76.613508,48211000000054400,48211000000074122,Active,2025-04-13
Sira Cam 4,13.077516,76.622292,48211000000054400,48211000000074122,Active,2021-01-14
Gubbi Cam 1,13.464021,76.803135,48211000000054400,48211000000074124,Active,2024-06-15
Gubbi Cam 2,13.463183,76.802183,48211000000054400,48211000000074124,Active,2021-01-02
Gubbi Cam 3,13.473527,76.812047,48211000000054400,48211000000074124,Active,2021-11-26
Pavagada Cam 1,13.146087,77.040513,48211000000054400,48211000000074126,Active,2025-09-06
Pavagada Cam 2,13.148261,77.03703,48211000000054400,48211000000074126,Active,2022-05-06
Udupi Cam 1,13.799784,74.632664,48211000000054401,48211000000074128,Active,2021-05-05
Bynduru Cam 1,13.488892,75.098848,48211000000054401,48211000000074130,Active,2020-10-21
Bynduru Cam 2,13.485735,75.085646,48211000000054401,48211000000074130,Active,2020-12-20
Bynduru Cam 3,13.479267,75.090497,48211000000054401,48211000000074130,Active,2025-04-20
Bynduru Cam 4,13.470959,75.091064,48211000000054401,48211000000074130,Active,2024-04-27
Karkala Cam 1,13.348351,74.7056,48211000000054401,48211000000074131,Active,2023-09-06
Karkala Cam 2,13.362843,74.714644,48211000000054401,48211000000074131,Active,2022-02-05
Kundapura Cam 1,13.771683,74.913033,48211000000054401,48211000000074132,Active,2020-09-27
Kundapura Cam 2,13.760992,74.911877,48211000000054401,48211000000074132,Active,2025-06-04
Kundapura Cam 3,13.759662,74.91347,48211000000054401,48211000000074132,Active,2024-08-18
Brahmavara Cam 1,13.270217,74.93425,48211000000054401,48211000000074134,Active,2024-04-14
Brahmavara Cam 2,13.255099,74.921447,48211000000054401,48211000000074134,Active,2025-06-15
Sirsi Cam 1,15.510607,74.296877,48211000000054402,48211000000074136,Active,2023-04-15
Kumta Cam 1,15.06949,74.578188,48211000000054402,48211000000074140,Active,2020-03-12
Kumta Cam 2,15.067563,74.580529,48211000000054402,48211000000074140,Active,2022-02-26
Honnavara Cam 1,14.822714,74.81836,48211000000054402,48211000000074143,Active,2025-06-25
Honnavara Cam 2,14.824622,74.810315,48211000000054402,48211000000074143,Active,2020-01-25
Vijayapura Cam 1,17.154241,76.322156,48211000000054403,48211000000074147,Under Maintenance,2025-12-27
Vijayapura Cam 2,17.145149,76.312265,48211000000054403,48211000000074147,Active,2021-03-16
Vijayapura Cam 3,17.15477,76.309115,48211000000054403,48211000000074147,Active,2021-11-26
Basavana Bagewadi Cam 1,16.255232,76.316321,48211000000054403,48211000000074149,Under Maintenance,2022-03-11
Basavana Bagewadi Cam 2,16.245514,76.324666,48211000000054403,48211000000074149,Under Maintenance,2022-08-05
Basavana Bagewadi Cam 3,16.236258,76.323991,48211000000054403,48211000000074149,Active,2024-08-07
Talikote Cam 1,16.682576,76.288105,48211000000054403,48211000000074152,Active,2021-07-06
Talikote Cam 2,16.689764,76.290053,48211000000054403,48211000000074152,Active,2025-06-13
Devara Hipparagi Cam 1,16.398943,75.90305,48211000000054403,48211000000074153,Active,2024-01-21
Devara Hipparagi Cam 2,16.405291,75.915831,48211000000054403,48211000000074153,Active,2023-09-17
Devara Hipparagi Cam 3,16.416495,75.908394,48211000000054403,48211000000074153,Under Maintenance,2025-02-09
Babaleshwara Cam 1,16.650423,75.640478,48211000000054403,48211000000074156,Active,2023-06-19
Babaleshwara Cam 2,16.63927,75.625543,48211000000054403,48211000000074156,Active,2022-06-25
Babaleshwara Cam 3,16.643898,75.629664,48211000000054403,48211000000074156,Active,2023-04-06
Alamela Cam 1,16.442766,76.176163,48211000000054403,48211000000074159,Active,2025-10-22
Alamela Cam 2,16.461957,76.167276,48211000000054403,48211000000074159,Active,2025-01-24
Yadagiri Cam 1,16.755387,77.149969,48211000000054404,48211000000074160,Under Maintenance,2025-07-14
Gurmitkala Cam 1,16.444154,76.819762,48211000000054404,48211000000074163,Active,2020-01-01
Kudligi Cam 1,15.218855,76.464081,48211000000054405,48211000000074170,Active,2021-03-01
Kudligi Cam 2,15.212045,76.469992,48211000000054405,48211000000074170,Active,2025-03-15
Kotturu Cam 1,15.039261,76.731012,48211000000054405,48211000000074171,Active,2023-05-01
Kotturu Cam 2,15.042045,76.745406,48211000000054405,48211000000074171,Active,2025-09-12
