CameraName,Latitude,Longitude,Status,UnitId
Bengaluru Urban Market Cam 4539,12.799595,77.600242,Active,48211000000072966
Bengaluru Urban Market Cam 4540,12.797695,77.602165,Active,48211000000072966
Bengaluru Urban Market Cam 4541,13.155548,77.447507,Active,48211000000072962
Bengaluru Urban Police Station Cam 4542,13.158929,77.450755,Active,48211000000072962
Bengaluru Urban Hospital Cam 4543,13.15894,77.454071,Active,48211000000072962
Bengaluru Urban Village Junction Cam 4544,13.158929,77.450755,Active,48211000000072962
Bengaluru Urban Highway Junction Cam 4545,13.158469,77.450591,Active,48211000000072962
Bengaluru Urban Police Station Cam 4546,13.1623,77.447403,Active,48211000000072962
Bengaluru Urban Hospital Cam 4547,13.155962,77.448688,Active,48211000000072962
Bengaluru Urban Tourist Point Cam 4548,12.682414,77.64537,Active,48211000000072963
Bengaluru Urban Government Office Cam 4549,12.684057,77.644586,Active,48211000000072963
Bengaluru Urban Village Junction Cam 4550,12.684254,77.644846,Active,48211000000072963
Bengaluru Urban Police Station Cam 4551,12.684581,77.641224,Active,48211000000072963
Bengaluru Urban Bus Stand Cam 4552,12.965587,77.575326,Active,48211000000072966
Bengaluru Urban Highway Junction Cam 4553,12.969281,77.572621,Active,48211000000072966
Bengaluru Urban Commercial Street Cam 4554,12.971958,77.576017,Active,48211000000072966
Bengaluru Urban Market Cam 4555,12.971774,77.575083,Active,48211000000072966
Bengaluru Urban Bus Stand Cam 4556,12.969852,77.574988,Active,48211000000072966
Bengaluru Urban Tourist Point Cam 4557,12.965421,77.576759,Active,48211000000072966
Bengaluru Urban Hospital Cam 4558,12.968091,77.573626,Active,48211000000072966
Bengaluru Urban Residential Area Cam 4559,12.824212,77.480241,Active,48211000000072966
Bengaluru Urban Hospital Cam 4560,12.826163,77.477358,Active,48211000000072966
Bengaluru Urban Residential Area Cam 4561,12.823524,77.480351,Active,48211000000072966
Bengaluru Urban Residential Area Cam 4562,12.824188,77.481093,Active,48211000000072966
Bengaluru Urban Commercial Street Cam 4563,12.821876,77.47371,Active,48211000000072966
Bengaluru Urban Major Town Center Cam 4564,12.826006,77.477913,Active,48211000000072966
Bengaluru Urban Village Junction Cam 4565,12.820337,77.478654,Active,48211000000072966
Bengaluru Urban Railway Station Cam 4566,12.861665,77.585813,Active,48211000000072966
Bengaluru Urban Highway Junction Cam 4567,12.861002,77.586396,Active,48211000000072966
Bengaluru Urban Major Town Center Cam 4568,12.861604,77.583371,Active,48211000000072966
Bengaluru Urban Major Town Center Cam 4569,12.861649,77.581961,Active,48211000000072966
Bengaluru Urban Commercial Street Cam 4570,12.860457,77.584887,Active,48211000000072966
Bengaluru Urban Hospital Cam 4571,12.861424,77.588949,Active,48211000000072966
Bengaluru Urban Commercial Street Cam 4572,12.855308,77.588519,Active,48211000000072966
Bengaluru Urban College Cam 4573,12.930311,77.77551,Active,48211000000072964
Bengaluru Urban Commercial Street Cam 4574,12.92517,77.782058,Active,48211000000072964
Bengaluru Urban Highway Junction Cam 4575,12.924039,77.778448,Active,48211000000072964
Bengaluru Urban Market Cam 4576,12.923731,77.775234,Active,48211000000072964
Bengaluru Urban School Cam 4577,13.048017,77.732048,Active,48211000000072964
Bengaluru Urban Industrial Area Cam 4578,13.044269,77.731031,Active,48211000000072964
Bengaluru Urban Bus Stand Cam 4579,13.044419,77.729566,Active,48211000000072964
Bengaluru Urban Residential Area Cam 4580,13.047582,77.731546,Active,48211000000072964
Bengaluru Urban Police Station Cam 4581,13.046774,77.730554,Active,48211000000072964
Bengaluru Urban Police Station Cam 4582,12.984134,77.715214,Active,48211000000072964
Bengaluru Urban Police Station Cam 4583,12.981762,77.71405,Active,48211000000072964
Bengaluru Urban Residential Area Cam 4584,12.983923,77.715723,Active,48211000000072964
Bengaluru Urban Police Station Cam 4585,12.978233,77.714003,Active,48211000000072964
Bengaluru Urban Hospital Cam 4586,12.981408,77.716056,Active,48211000000072964
Bengaluru Urban Industrial Area Cam 4587,12.978363,77.717581,Active,48211000000072964
Bengaluru Urban Village Junction Cam 4588,12.824713,77.805945,Active,48211000000072963
Bengaluru Urban Highway Junction Cam 4589,12.823765,77.804125,Active,48211000000072963
Bengaluru Urban Government Office Cam 4590,12.818807,77.798818,Active,48211000000072963
Bengaluru Urban Industrial Area Cam 4591,12.818879,77.798851,Active,48211000000072963
Bengaluru Urban Police Station Cam 4592,12.824402,77.805694,Active,48211000000072963
Bengaluru Urban Residential Area Cam 4593,12.818562,77.800724,Active,48211000000072963
Bengaluru Urban Government Office Cam 4594,12.822892,77.799289,Active,48211000000072963
Bengaluru Urban Market Cam 4595,13.065466,77.388487,Active,48211000000072962
Bengaluru Urban Hospital Cam 4596,13.063621,77.387576,Active,48211000000072962
Bengaluru Urban Police Station Cam 4597,13.060469,77.387875,Active,48211000000072962
Bengaluru Urban Major Town Center Cam 4598,13.063621,77.387576,Active,48211000000072962
Bengaluru Urban Major Town Center Cam 4599,13.063621,77.387576,Active,48211000000072962
Bengaluru Urban Government Office Cam 4600,13.059679,77.38596,Active,48211000000072962
Bengaluru Urban Major Town Center Cam 4601,12.897248,77.504487,Active,48211000000072966
Bengaluru Urban Highway Junction Cam 4602,12.902952,77.507819,Active,48211000000072966
Bengaluru Urban Industrial Area Cam 4603,12.898991,77.510568,Active,48211000000072966
Bengaluru Urban School Cam 4604,12.901689,77.504068,Active,48211000000072966
Bengaluru Urban Major Town Center Cam 4605,12.895766,77.506039,Active,48211000000072966
Bengaluru Urban Commercial Street Cam 4606,13.169315,77.516319,Active,48211000000072962
Bengaluru Urban Residential Area Cam 4607,13.168831,77.5179,Active,48211000000072962
Bengaluru Urban Commercial Street Cam 4608,13.168682,77.520826,Active,48211000000072962
Bengaluru Urban Village Junction Cam 4609,13.166993,77.518132,Active,48211000000072962
Bengaluru Urban Village Junction Cam 4610,13.167862,77.520934,Active,48211000000072962
Bengaluru Urban Residential Area Cam 4611,13.166788,77.517088,Active,48211000000072962
Bengaluru Urban Major Town Center Cam 4612,13.171906,77.518861,Active,48211000000072962
Bengaluru Urban Village Junction Cam 4613,13.072767,77.553807,Active,48211000000072962
Bengaluru Urban Police Station Cam 4614,13.067313,77.550215,Active,48211000000072962
Bengaluru Urban College Cam 4615,13.067265,77.555969,Active,48211000000072962
Bengaluru Urban Residential Area Cam 4616,13.075148,77.553212,Active,48211000000072962
Bengaluru Urban Police Station Cam 4617,13.070742,77.550651,Active,48211000000072962
Bengaluru Urban School Cam 4618,13.004384,77.474335,Active,48211000000072966
Bengaluru Urban Highway Junction Cam 4619,13.007121,77.471346,Active,48211000000072966
Bengaluru Urban School Cam 4620,13.003527,77.477548,Active,48211000000072966
Bengaluru Urban Bus Stand Cam 4621,13.008223,77.474892,Active,48211000000072966
Bengaluru Urban Market Cam 4622,13.006256,77.472926,Active,48211000000072966
Bengaluru Urban Railway Station Cam 4623,12.867896,77.779467,Active,48211000000072964
Bengaluru Urban Hospital Cam 4624,12.867569,77.774412,Active,48211000000072964
Bengaluru Urban Tourist Point Cam 4625,12.874122,77.780208,Active,48211000000072964
Bengaluru Urban Police Station Cam 4626,12.874548,77.777945,Active,48211000000072964
Bengaluru Urban Government Office Cam 4627,12.871316,77.780124,Active,48211000000072964
Bengaluru Urban Industrial Area Cam 4628,13.128016,77.548699,Active,48211000000072962
Bengaluru Urban Commercial Street Cam 4629,13.134825,77.554663,Active,48211000000072962
Bengaluru Urban Government Office Cam 4630,13.13157,77.549997,Active,48211000000072962
Bengaluru Urban Police Station Cam 4631,13.128727,77.551617,Active,48211000000072962
Bengaluru Urban Major Town Center Cam 4632,13.134825,77.553326,Active,48211000000072962
Bengaluru Urban Major Town Center Cam 4633,13.135075,77.553931,Active,48211000000072962
Bengaluru Urban College Cam 4634,13.133162,77.554049,Active,48211000000072962
Bengaluru Urban Police Station Cam 4635,12.833757,77.427161,Active,48211000000072965
Bengaluru Urban Government Office Cam 4636,12.833757,77.427161,Active,48211000000072965
Bengaluru Urban Hospital Cam 4637,12.833757,77.427161,Active,48211000000072965
Bengaluru Urban Government Office Cam 4638,12.832294,77.430197,Active,48211000000072965
Bengaluru Urban Bus Stand Cam 4639,12.833757,77.427161,Active,48211000000072965
Bengaluru Urban Village Junction Cam 4640,12.833757,77.427161,Active,48211000000072965
Bengaluru Urban Village Junction Cam 4641,12.727648,77.665081,Active,48211000000072963
Bengaluru Urban Village Junction Cam 4642,12.728824,77.666518,Active,48211000000072963
Bengaluru Urban Commercial Street Cam 4643,12.730769,77.666003,Active,48211000000072963
Bengaluru Urban Highway Junction Cam 4644,12.726649,77.667262,Active,48211000000072963
Bengaluru Urban Bus Stand Cam 4645,12.910965,77.669464,Active,48211000000072966
Bengaluru Urban Police Station Cam 4646,12.91265,77.67738,Active,48211000000072966
Bengaluru Urban Tourist Point Cam 4647,12.912435,77.67173,Active,48211000000072966
Bengaluru Urban School Cam 4648,12.909563,77.672923,Active,48211000000072966
Bengaluru Urban Major Town Center Cam 4649,12.910915,77.671511,Active,48211000000072966
Bengaluru Urban Market Cam 4650,12.764914,77.568916,Active,48211000000072966
Bengaluru Urban Residential Area Cam 4651,12.76546,77.563678,Active,48211000000072966
Bengaluru Urban Market Cam 4652,12.771417,77.564031,Active,48211000000072966
Bengaluru Urban Village Junction Cam 4653,12.766141,77.565234,Active,48211000000072966
Bengaluru Urban Police Station Cam 4654,12.764422,77.564276,Active,48211000000072966
Bengaluru Urban Police Station Cam 4655,12.770027,77.568481,Active,48211000000072966
Bengaluru Urban Tourist Point Cam 4656,12.769675,77.563633,Active,48211000000072966
Bengaluru Urban Village Junction Cam 4657,13.138759,77.631196,Active,48211000000072962
Bengaluru Urban Highway Junction Cam 4658,13.138459,77.628485,Active,48211000000072962
Bengaluru Urban Bus Stand Cam 4659,13.13867,77.626364,Active,48211000000072962
Bengaluru Urban School Cam 4660,13.13305,77.625123,Active,48211000000072962
Bengaluru Urban Bus Stand Cam 4661,13.136158,77.625075,Active,48211000000072962
Bengaluru Urban Market Cam 4662,13.131393,77.626093,Active,48211000000072962
Bengaluru Urban Highway Junction Cam 4663,13.137155,77.624507,Active,48211000000072962
Bengaluru Urban Government Office Cam 4664,12.984238,77.384804,Active,48211000000072965
Bengaluru Urban Government Office Cam 4665,12.986651,77.381998,Active,48211000000072965
Bengaluru Urban Commercial Street Cam 4666,12.983799,77.385843,Active,48211000000072965
Bengaluru Urban Market Cam 4667,12.981484,77.381699,Active,48211000000072965
Bengaluru Urban Residential Area Cam 4668,12.980887,77.382941,Active,48211000000072965
Bengaluru Urban Police Station Cam 4669,12.985573,77.384756,Active,48211000000072965
Bengaluru Urban Hospital Cam 4670,12.723629,77.570911,Active,48211000000072963
Bengaluru Urban Market Cam 4671,12.72492,77.568826,Active,48211000000072963
Bengaluru Urban Bus Stand Cam 4672,12.72555,77.575059,Active,48211000000072963
Bengaluru Urban School Cam 4673,12.725686,77.568957,Active,48211000000072963
Bengaluru Urban Commercial Street Cam 4674,12.722261,77.572232,Active,48211000000072963
Bengaluru Urban Railway Station Cam 4675,12.919381,77.366519,Active,48211000000072965
Bengaluru Urban Residential Area Cam 4676,12.921364,77.365313,Active,48211000000072965
Bengaluru Urban Village Junction Cam 4677,12.921994,77.36531,Active,48211000000072965
Bengaluru Urban Village Junction Cam 4678,12.921987,77.367741,Active,48211000000072965
Bengaluru Urban Village Junction Cam 4679,12.921312,77.368475,Active,48211000000072965
Bengaluru Urban Bus Stand Cam 4680,12.918462,77.368157,Active,48211000000072965
Bengaluru Urban Bus Stand Cam 4681,12.883399,77.416217,Active,48211000000072965
Bengaluru Urban Government Office Cam 4682,12.881945,77.410143,Active,48211000000072965
Bengaluru Urban College Cam 4683,12.885039,77.414893,Active,48211000000072965
Bengaluru Urban Government Office Cam 4684,12.882535,77.416708,Active,48211000000072965
Bengaluru Urban Highway Junction Cam 4685,12.879795,77.417336,Active,48211000000072965
Bengaluru Urban Police Station Cam 4686,12.796365,77.732037,Active,48211000000072963
Bengaluru Urban Bus Stand Cam 4687,12.79146,77.732193,Active,48211000000072963
Bengaluru Urban Police Station Cam 4688,12.797924,77.732663,Active,48211000000072963
Bengaluru Urban Industrial Area Cam 4689,12.794666,77.737845,Active,48211000000072963
Bengaluru Urban Bus Stand Cam 4690,12.790712,77.731651,Active,48211000000072963
Bengaluru Urban Highway Junction Cam 4691,12.796899,77.735191,Active,48211000000072963
Bengaluru Urban Railway Station Cam 4692,12.791009,77.73167,Active,48211000000072963
Bengaluru Urban Highway Junction Cam 4693,12.795703,77.737499,Active,48211000000072963
Bengaluru Urban Police Station Cam 4694,12.973535,77.526476,Active,48211000000072966
Bengaluru Urban Village Junction Cam 4695,12.974473,77.522718,Active,48211000000072966
Bengaluru Urban Government Office Cam 4696,12.968325,77.525605,Active,48211000000072966
Bengaluru Urban Industrial Area Cam 4697,12.97443,77.524332,Active,48211000000072966
Bengaluru Urban College Cam 4698,12.972527,77.526546,Active,48211000000072966
Bengaluru Urban School Cam 4699,12.967038,77.523361,Active,48211000000072966
Bengaluru Urban Police Station Cam 4700,12.962566,77.443134,Active,48211000000072965
Bengaluru Urban Tourist Point Cam 4701,12.96097,77.441655,Active,48211000000072965
Bengaluru Urban Major Town Center Cam 4702,12.965311,77.444119,Active,48211000000072965
Bengaluru Urban Commercial Street Cam 4703,12.958732,77.445572,Active,48211000000072965
Bengaluru Urban Tourist Point Cam 4704,12.961768,77.439108,Active,48211000000072965
Bengaluru Urban Major Town Center Cam 4705,12.963851,77.439737,Active,48211000000072965
Bengaluru Urban School Cam 4706,12.959078,77.442744,Active,48211000000072965
Bengaluru Urban College Cam 4707,12.961758,77.437937,Active,48211000000072965
Bengaluru Urban Commercial Street Cam 4708,13.042099,77.647288,Active,48211000000072964
Bengaluru Urban College Cam 4709,13.038533,77.642342,Active,48211000000072964
Bengaluru Urban Highway Junction Cam 4710,13.035708,77.640937,Active,48211000000072964
Bengaluru Urban School Cam 4711,13.040251,77.644138,Active,48211000000072964
Bengaluru Urban Village Junction Cam 4712,13.035908,77.647512,Active,48211000000072964
Bengaluru Urban College Cam 4713,13.035217,77.644865,Active,48211000000072964
Bengaluru Urban Industrial Area Cam 4714,13.040921,77.646318,Active,48211000000072964
Bengaluru Urban Market Cam 4715,12.852828,77.513205,Active,48211000000072966
Bengaluru Urban Police Station Cam 4716,12.851879,77.50996,Active,48211000000072966
Bengaluru Urban Village Junction Cam 4717,12.849032,77.513222,Active,48211000000072966
Bengaluru Urban Major Town Center Cam 4718,12.852887,77.508766,Active,48211000000072966
Bengaluru Urban Government Office Cam 4719,12.849502,77.513678,Active,48211000000072966
Bengaluru Urban Commercial Street Cam 4720,12.784579,77.522062,Active,48211000000072966
Bengaluru Urban Market Cam 4721,12.779779,77.518242,Active,48211000000072966
Bengaluru Urban Tourist Point Cam 4722,12.779305,77.518422,Active,48211000000072966
Bengaluru Urban Village Junction Cam 4723,12.78378,77.516112,Active,48211000000072966
Bengaluru Urban Commercial Street Cam 4724,12.785584,77.521716,Active,48211000000072966
Bengaluru Urban Hospital Cam 4725,12.784975,77.521894,Active,48211000000072966
Bengaluru Urban Major Town Center Cam 4726,12.781265,77.517882,Active,48211000000072966
Bengaluru Urban Major Town Center Cam 4727,13.221569,77.552038,Active,48211000000072962
Bengaluru Urban College Cam 4728,13.220975,77.549456,Active,48211000000072962
Bengaluru Urban Industrial Area Cam 4729,13.222747,77.551509,Active,48211000000072962
Bengaluru Urban Market Cam 4730,13.222101,77.553976,Active,48211000000072962
Bengaluru Urban Highway Junction Cam 4731,13.225855,77.554568,Active,48211000000072962
Bengaluru Urban Railway Station Cam 4732,13.223758,77.553523,Active,48211000000072962
Bengaluru Urban Government Office Cam 4733,13.086968,77.636251,Active,48211000000072964
Bengaluru Urban College Cam 4734,13.081393,77.630985,Active,48211000000072964
Bengaluru Urban Major Town Center Cam 4735,13.081885,77.63656,Active,48211000000072964
Bengaluru Urban Tourist Point Cam 4736,13.080919,77.631978,Active,48211000000072964
Bengaluru Urban College Cam 4737,13.083841,77.632384,Active,48211000000072964
Bengaluru Urban Commercial Street Cam 4738,13.083419,77.635862,Active,48211000000072964
Bengaluru Urban School Cam 4739,12.743769,77.70708,Active,48211000000072963
Bengaluru Urban Industrial Area Cam 4740,12.741342,77.703317,Active,48211000000072963
Bengaluru Urban Major Town Center Cam 4741,12.745724,77.703471,Active,48211000000072963
Bengaluru Urban Commercial Street Cam 4742,12.740019,77.705398,Active,48211000000072963
Bengaluru Urban Market Cam 4743,12.74774,77.706121,Active,48211000000072963
Bengaluru Urban School Cam 4744,12.741443,77.709398,Active,48211000000072963
Bengaluru Urban Market Cam 4745,12.743124,77.709544,Active,48211000000072963
Bengaluru Urban Major Town Center Cam 4746,12.740077,77.708243,Active,48211000000072963
Bengaluru Urban College Cam 4747,12.98891,77.614909,Active,48211000000072966
Bengaluru Urban Residential Area Cam 4748,12.991034,77.616607,Active,48211000000072966
Bengaluru Urban School Cam 4749,12.991381,77.61067,Active,48211000000072966
Bengaluru Urban Commercial Street Cam 4750,12.991614,77.614332,Active,48211000000072966
Bengaluru Urban Residential Area Cam 4751,12.989767,77.615354,Active,48211000000072966
Bengaluru Urban Industrial Area Cam 4752,12.991579,77.614907,Active,48211000000072966
Bengaluru Urban Hospital Cam 4753,13.070643,77.509756,Active,48211000000072962
Bengaluru Urban School Cam 4754,13.07258,77.509568,Active,48211000000072962
Bengaluru Urban Commercial Street Cam 4755,13.071082,77.508414,Active,48211000000072962
Bengaluru Urban Market Cam 4756,13.074165,77.508341,Active,48211000000072962
Bengaluru Urban Police Station Cam 4757,13.074151,77.510958,Active,48211000000072962
Bengaluru Urban Major Town Center Cam 4758,13.104204,77.450073,Active,48211000000072962
Bengaluru Urban Industrial Area Cam 4759,13.099604,77.448182,Active,48211000000072962
Bengaluru Urban Highway Junction Cam 4760,13.101413,77.448137,Active,48211000000072962
Bengaluru Urban Major Town Center Cam 4761,13.106664,77.453921,Active,48211000000072962
Bengaluru Urban Market Cam 4762,13.102615,77.454684,Active,48211000000072962
Bengaluru Urban Government Office Cam 4763,13.106615,77.448409,Active,48211000000072962
Bengaluru Urban Market Cam 4764,13.101156,77.453759,Active,48211000000072962
Bengaluru Urban Village Junction Cam 4765,13.106452,77.449885,Active,48211000000072962
Bengaluru Urban Village Junction Cam 4766,12.867406,77.704651,Active,48211000000072964
Bengaluru Urban Residential Area Cam 4767,12.872236,77.705102,Active,48211000000072964
Bengaluru Urban College Cam 4768,12.872708,77.711499,Active,48211000000072964
Bengaluru Urban Market Cam 4769,12.87169,77.704296,Active,48211000000072964
Bengaluru Urban Major Town Center Cam 4770,12.875117,77.70957,Active,48211000000072964
Bengaluru Urban Market Cam 4771,12.868478,77.705169,Active,48211000000072964
Bengaluru Urban Highway Junction Cam 4772,12.872863,77.710695,Active,48211000000072964
Bengaluru Urban School Cam 4773,12.832431,77.687589,Active,48211000000072966
Bengaluru Urban Major Town Center Cam 4774,12.826301,77.687536,Active,48211000000072966
Bengaluru Urban Major Town Center Cam 4775,12.831821,77.689224,Active,48211000000072966
Bengaluru Urban Village Junction Cam 4776,12.828215,77.689376,Active,48211000000072966
Bengaluru Urban Railway Station Cam 4777,12.830507,77.68404,Active,48211000000072966
Bengaluru Urban Tourist Point Cam 4778,12.965507,77.753816,Active,48211000000072964
Bengaluru Urban Police Station Cam 4779,12.961897,77.752744,Active,48211000000072964
Bengaluru Urban Village Junction Cam 4780,12.962713,77.752726,Active,48211000000072964
Bengaluru Urban Police Station Cam 4781,12.958455,77.755861,Active,48211000000072964
Bengaluru Urban Police Station Cam 4782,12.963752,77.757751,Active,48211000000072964
Bengaluru Urban Commercial Street Cam 4783,12.958049,77.757865,Active,48211000000072964
Bengaluru Urban Government Office Cam 4784,12.959974,77.759011,Active,48211000000072964
Bengaluru Urban School Cam 4785,12.963943,77.759747,Active,48211000000072964
Bengaluru Urban Industrial Area Cam 4786,12.79791,77.645764,Active,48211000000072963
Bengaluru Urban School Cam 4787,12.800652,77.652798,Active,48211000000072963
Bengaluru Urban Railway Station Cam 4788,12.802269,77.653172,Active,48211000000072963
Bengaluru Urban Industrial Area Cam 4789,12.802652,77.646852,Active,48211000000072963
Bengaluru Urban Major Town Center Cam 4790,12.795489,77.651236,Active,48211000000072963
Bengaluru Urban Residential Area Cam 4791,12.79699,77.649779,Active,48211000000072963
Bengaluru Urban Highway Junction Cam 4792,12.796978,77.645923,Active,48211000000072963
Bengaluru Urban College Cam 4793,12.890619,77.623879,Active,48211000000072966
Bengaluru Urban Government Office Cam 4794,12.888561,77.623105,Active,48211000000072966
Bengaluru Urban Market Cam 4795,12.888713,77.618862,Active,48211000000072966
Bengaluru Urban Industrial Area Cam 4796,12.886506,77.621417,Active,48211000000072966
Bengaluru Urban Railway Station Cam 4797,12.887726,77.623514,Active,48211000000072966
Bengaluru Urban Village Junction Cam 4798,13.178878,77.689622,Active,48211000000072964
Bengaluru Urban Police Station Cam 4799,13.17465,77.689855,Active,48211000000072964
Bengaluru Urban Commercial Street Cam 4800,13.173633,77.685153,Active,48211000000072964
Bengaluru Urban Hospital Cam 4801,13.175065,77.686352,Active,48211000000072964
Bengaluru Urban Commercial Street Cam 4802,13.173306,77.687194,Active,48211000000072964
Bengaluru Urban Major Town Center Cam 4803,13.171576,77.687114,Active,48211000000072964
Bengaluru Urban Railway Station Cam 4804,12.947134,77.663842,Active,48211000000072966
Bengaluru Urban Village Junction Cam 4805,12.951808,77.663505,Active,48211000000072966
Bengaluru Urban Highway Junction Cam 4806,12.952933,77.665161,Active,48211000000072966
Bengaluru Urban Highway Junction Cam 4807,12.946023,77.664903,Active,48211000000072966
Bengaluru Urban Police Station Cam 4808,12.946911,77.658577,Active,48211000000072966
Bengaluru Urban College Cam 4809,13.18249,77.608619,Active,48211000000072962
Bengaluru Urban School Cam 4810,13.176307,77.610856,Active,48211000000072962
Bengaluru Urban College Cam 4811,13.180795,77.612463,Active,48211000000072962
Bengaluru Urban Police Station Cam 4812,13.18237,77.606888,Active,48211000000072962
Bengaluru Urban Major Town Center Cam 4813,13.179286,77.612958,Active,48211000000072962
Bengaluru Urban Railway Station Cam 4814,13.179762,77.607563,Active,48211000000072962
Bengaluru Urban Police Station Cam 4815,13.178545,77.610606,Active,48211000000072962
Bengaluru Urban Tourist Point Cam 4816,13.174909,77.610406,Active,48211000000072962
Bengaluru Urban Village Junction Cam 4817,12.684904,77.607026,Active,48211000000072963
Bengaluru Urban Tourist Point Cam 4818,12.682784,77.604714,Active,48211000000072963
Bengaluru Urban Village Junction Cam 4819,12.682436,77.605908,Active,48211000000072963
Bengaluru Urban Residential Area Cam 4820,12.682784,77.604714,Active,48211000000072963
Bengaluru Urban Hospital Cam 4821,12.68183,77.607218,Active,48211000000072963
Bengaluru Urban Tourist Point Cam 4822,13.044941,77.425796,Active,48211000000072962
Bengaluru Urban College Cam 4823,13.046016,77.425517,Active,48211000000072962
Bengaluru Urban Major Town Center Cam 4824,13.047905,77.427713,Active,48211000000072962
Bengaluru Urban Village Junction Cam 4825,13.045653,77.428272,Active,48211000000072962
Bengaluru Urban Highway Junction Cam 4826,13.04735,77.426428,Active,48211000000072962
Bengaluru Urban Residential Area Cam 4827,12.706557,77.693305,Active,48211000000072963
Bengaluru Urban Railway Station Cam 4828,12.702282,77.691172,Active,48211000000072963
Bengaluru Urban Bus Stand Cam 4829,12.703766,77.694667,Active,48211000000072963
Bengaluru Urban Bus Stand Cam 4830,12.705898,77.695871,Active,48211000000072963
Bengaluru Urban School Cam 4831,12.701063,77.690728,Active,48211000000072963
Bengaluru Urban Residential Area Cam 4832,13.113982,77.703303,Active,48211000000072964
Bengaluru Urban College Cam 4833,13.111551,77.700656,Active,48211000000072964
Bengaluru Urban Market Cam 4834,13.114981,77.70682,Active,48211000000072964
Bengaluru Urban Hospital Cam 4835,13.113104,77.703815,Active,48211000000072964
Bengaluru Urban Police Station Cam 4836,13.109898,77.704638,Active,48211000000072964
Bengaluru Urban Bus Stand Cam 4837,13.113413,77.703028,Active,48211000000072964
Bengaluru Urban Residential Area Cam 4838,13.10783,77.707612,Active,48211000000072964
Bengaluru Urban Government Office Cam 4839,13.006646,77.570354,Active,48211000000072966
Bengaluru Urban Government Office Cam 4840,13.00723,77.568557,Active,48211000000072966
Bengaluru Urban Residential Area Cam 4841,13.008193,77.568513,Active,48211000000072966
Bengaluru Urban Commercial Street Cam 4842,13.008595,77.565437,Active,48211000000072966
Bengaluru Urban Bus Stand Cam 4843,13.006463,77.563737,Active,48211000000072966
Bengaluru Urban Highway Junction Cam 4844,13.00765,77.568129,Active,48211000000072966
Bengaluru Urban Village Junction Cam 4845,12.922491,77.46359,Active,48211000000072966
