CameraName,Latitude,Longitude,Status,UnitId
Chikkamagaluru School Cam 44,13.156593,75.473334,Active,48211000000072997
Chikkamagaluru Highway Junction Cam 45,13.159335,75.473074,Active,48211000000072997
Chikkamagaluru Police Station Cam 46,13.157649,75.470713,Active,48211000000072997
Chikkamagaluru Village Junction Cam 47,13.157629,75.473782,Active,48211000000072997
Chikkamagaluru Highway Junction Cam 48,13.561777,75.454602,Active,48211000000072995
Chikkamagaluru Hospital Cam 49,13.56048,75.45352,Active,48211000000072995
Chikkamagaluru Major Town Center Cam 50,13.649349,75.623653,Active,48211000000072995
Chikkamagaluru Market Cam 51,13.648594,75.624169,Active,48211000000072995
Chikkamagaluru Major Town Center Cam 52,13.551928,76.18054,Active,48211000000072992
Chikkamagaluru Market Cam 53,13.551963,76.186708,Active,48211000000072992
Chikkamagaluru Government Office Cam 54,13.548778,76.183631,Active,48211000000072992
Chikkamagaluru Hospital Cam 55,13.549269,76.181263,Active,48211000000072992
Chikkamagaluru Government Office Cam 56,13.663701,76.248833,Active,48211000000072992
Chikkamagaluru Market Cam 57,13.661109,76.249149,Active,48211000000072992
Chikkamagaluru Police Station Cam 58,13.787597,76.125478,Active,48211000000072996
Chikkamagaluru Highway Junction Cam 59,13.759223,75.885825,Active,48211000000072996
Chikkamagaluru Village Junction Cam 60,13.7543,75.888874,Active,48211000000072996
Chikkamagaluru Government Office Cam 61,13.752897,75.889343,Active,48211000000072996
Chikkamagaluru School Cam 62,13.755536,75.89087,Active,48211000000072996
Chikkamagaluru Residential Area Cam 63,13.045355,75.544529,Active,48211000000072994
Chikkamagaluru Highway Junction Cam 64,13.043884,75.546848,Active,48211000000072994
Chikkamagaluru Residential Area Cam 65,13.041982,75.549946,Active,48211000000072994
Chikkamagaluru Hospital Cam 66,13.26244,75.224063,Active,48211000000072993
Chikkamagaluru Major Town Center Cam 67,13.261396,75.223473,Active,48211000000072993
Chikkamagaluru Market Cam 68,13.263075,75.227023,Active,48211000000072993
Chikkamagaluru Police Station Cam 69,13.359844,75.738109,Active,48211000000073000
Chikkamagaluru School Cam 70,13.363868,75.742963,Active,48211000000073000
Chikkamagaluru Village Junction Cam 71,13.364761,75.736375,Active,48211000000073000
Chikkamagaluru Police Station Cam 72,13.357492,75.741278,Active,48211000000073000
Chikkamagaluru Government Office Cam 73,13.4798,75.894532,Active,48211000000072998
Chikkamagaluru Village Junction Cam 74,13.489121,75.582762,Active,48211000000072997
Chikkamagaluru Village Junction Cam 75,13.494235,75.585026,Active,48211000000072997
Chikkamagaluru Industrial Area Cam 76,13.490849,75.587852,Active,48211000000072997
Chikkamagaluru College Cam 77,13.496296,75.585738,Active,48211000000072997
Chikkamagaluru Highway Junction Cam 78,13.258227,75.579815,Active,48211000000072997
Chikkamagaluru Hospital Cam 79,13.47543,76.020896,Active,48211000000072992
Chikkamagaluru Residential Area Cam 80,13.474244,76.018415,Active,48211000000072992
Chikkamagaluru Hospital Cam 81,13.477147,76.020523,Active,48211000000072992
Chikkamagaluru Village Junction Cam 82,13.478309,76.016179,Active,48211000000072992
Chikkamagaluru College Cam 83,13.442317,75.410509,Active,48211000000072997
Chikkamagaluru Highway Junction Cam 84,13.39294,75.204493,Active,48211000000072993
Chikkamagaluru Hospital Cam 85,13.388521,75.204715,Active,48211000000072993
Chikkamagaluru Major Town Center Cam 86,13.386985,75.210103,Active,48211000000072993
Chikkamagaluru Police Station Cam 87,13.607988,75.762189,Active,48211000000072998
Chikkamagaluru Hospital Cam 88,13.605788,75.760322,Active,48211000000072998
Chikkamagaluru Tourist Point Cam 89,13.604845,75.762009,Active,48211000000072998
Chikkamagaluru Village Junction Cam 90,13.609656,75.75684,Active,48211000000072998
Chikkamagaluru Major Town Center Cam 91,13.154809,75.615742,Active,48211000000072994
Chikkamagaluru Government Office Cam 92,13.152604,75.618448,Active,48211000000072994
Chikkamagaluru Market Cam 93,13.155051,75.61713,Active,48211000000072994
Chikkamagaluru School Cam 94,13.251249,75.427433,Active,48211000000072997
Chikkamagaluru Village Junction Cam 95,13.255091,75.424446,Active,48211000000072997
Chikkamagaluru Industrial Area Cam 96,13.253433,75.424652,Active,48211000000072997
Chikkamagaluru Commercial Street Cam 97,13.740929,75.58029,Active,48211000000072995
Chikkamagaluru College Cam 98,13.306164,76.004043,Active,48211000000073000
Chikkamagaluru Major Town Center Cam 99,13.235032,75.319414,Active,48211000000072993
Chikkamagaluru Hospital Cam 100,13.650229,75.512,Active,48211000000072995
Chikkamagaluru Highway Junction Cam 101,13.644576,75.507995,Active,48211000000072995
Chikkamagaluru Railway Station Cam 102,13.645405,75.513639,Active,48211000000072995
Chikkamagaluru Residential Area Cam 103,13.647867,75.513218,Active,48211000000072995
Chikkamagaluru Residential Area Cam 104,13.365744,75.599564,Active,48211000000072997
Chikkamagaluru College Cam 105,13.366485,75.60061,Active,48211000000072997
Chikkamagaluru College Cam 106,13.645489,75.96637,Active,48211000000072992
Chikkamagaluru School Cam 107,13.34453,75.41319,Active,48211000000072997
Chikkamagaluru Market Cam 108,13.345534,75.414151,Active,48211000000072997
Chikkamagaluru Hospital Cam 109,13.342487,75.414755,Active,48211000000072997
Chikkamagaluru Residential Area Cam 110,13.219043,75.785559,Active,48211000000073000
Chikkamagaluru Police Station Cam 111,13.218034,75.788863,Active,48211000000073000
Chikkamagaluru Government Office Cam 112,13.744147,75.674236,Active,48211000000072995
Chikkamagaluru Residential Area Cam 113,13.741925,75.675134,Active,48211000000072995
Chikkamagaluru Market Cam 114,13.743081,75.677466,Active,48211000000072995
Chikkamagaluru Police Station Cam 115,13.575698,75.328848,Active,48211000000072999
Chikkamagaluru School Cam 116,13.577214,75.326277,Active,48211000000072999
Chikkamagaluru Police Station Cam 117,13.581273,75.332163,Active,48211000000072999
Chikkamagaluru Police Station Cam 118,13.574578,75.333598,Active,48211000000072999
Chikkamagaluru Major Town Center Cam 119,13.722454,76.063858,Active,48211000000072996
Chikkamagaluru College Cam 120,13.386304,75.976107,Active,48211000000072992
Chikkamagaluru Government Office Cam 121,13.386461,75.97023,Active,48211000000072992
Chikkamagaluru Police Station Cam 122,13.387791,75.973276,Active,48211000000072992
Chikkamagaluru Village Junction Cam 123,13.558544,75.982102,Active,48211000000072992
Chikkamagaluru Major Town Center Cam 124,13.562921,75.984724,Active,48211000000072992
Chikkamagaluru Market Cam 125,13.561739,75.989058,Active,48211000000072992
Chikkamagaluru Police Station Cam 126,13.563403,75.986081,Active,48211000000072992
Chikkamagaluru Bus Stand Cam 127,13.639672,76.145132,Active,48211000000072992
Chikkamagaluru Residential Area Cam 128,13.639576,76.145622,Active,48211000000072992
Chikkamagaluru Village Junction Cam 129,13.678832,75.405233,Active,48211000000072995
Chikkamagaluru Industrial Area Cam 130,13.201573,75.172046,Active,48211000000072993
Chikkamagaluru Police Station Cam 131,13.67981,75.730317,Active,48211000000072998
Chikkamagaluru College Cam 132,13.286938,75.497403,Active,48211000000072997
Chikkamagaluru School Cam 133,13.284388,75.493008,Active,48211000000072997
Chikkamagaluru Village Junction Cam 134,13.288945,75.497904,Active,48211000000072997
Chikkamagaluru School Cam 135,13.523987,76.074233,Active,48211000000072992
Chikkamagaluru Tourist Point Cam 136,13.496734,75.211315,Active,48211000000072999
Chikkamagaluru School Cam 137,13.493896,75.20862,Active,48211000000072999
Mangaluru Bus Stand Cam 138,13.110478,75.126333,Active,48211000000074010
Mangaluru Industrial Area Cam 139,13.112666,75.125015,Active,48211000000074010
Mangaluru School Cam 140,13.115032,75.122384,Active,48211000000074010
Mangaluru Major Town Center Cam 141,13.113571,75.129634,Active,48211000000074010
Mangaluru Government Office Cam 142,13.112152,75.128492,Active,48211000000074010
Mangaluru Railway Station Cam 143,13.112696,75.122701,Active,48211000000074010
Mangaluru Commercial Street Cam 144,12.552448,75.650731,Active,48211000000074013
Mangaluru Market Cam 145,12.547099,75.65382,Active,48211000000074013
Mangaluru Highway Junction Cam 146,13.384938,74.670332,Active,48211000000074008
Mangaluru Residential Area Cam 147,13.384938,74.670332,Active,48211000000074008
Mangaluru Market Cam 148,13.385005,74.667614,Active,48211000000074008
Mangaluru Highway Junction Cam 149,13.384938,74.670332,Active,48211000000074008
Mangaluru College Cam 150,13.384938,74.670332,Active,48211000000074008
Mangaluru Village Junction Cam 151,13.384938,74.670332,Active,48211000000074008
Mangaluru Market Cam 152,12.627986,75.166306,Active,48211000000074011
Mangaluru Bus Stand Cam 153,12.622679,75.16974,Active,48211000000074011
Mangaluru Market Cam 154,12.628202,75.164615,Active,48211000000074011
Mangaluru Market Cam 155,12.621774,75.167145,Active,48211000000074011
Mangaluru Government Office Cam 156,12.953189,75.544134,Active,48211000000074014
Mangaluru Village Junction Cam 157,12.951173,75.545617,Active,48211000000074014
Mangaluru Market Cam 158,12.953833,75.542314,Active,48211000000074014
Mangaluru Bus Stand Cam 159,12.89673,74.819771,Active,48211000000074009
Mangaluru Railway Station Cam 160,12.894394,74.817574,Active,48211000000074009
Mangaluru Industrial Area Cam 161,12.894016,74.821823,Active,48211000000074009
Mangaluru Government Office Cam 162,12.892614,74.817447,Active,48211000000074009
Mangaluru Hospital Cam 163,12.897212,74.819139,Active,48211000000074009
Mangaluru College Cam 164,12.704456,75.434097,Active,48211000000074007
Mangaluru Railway Station Cam 165,12.703848,75.435048,Active,48211000000074007
Mangaluru Highway Junction Cam 166,12.702053,75.435053,Active,48211000000074007
Mangaluru Residential Area Cam 167,12.702344,75.432681,Active,48211000000074007
Mangaluru Bus Stand Cam 168,12.703161,75.429163,Active,48211000000074007
Mangaluru Bus Stand Cam 169,12.702854,75.435684,Active,48211000000074007
Mangaluru School Cam 170,12.86335,75.068372,Active,48211000000074015
Mangaluru Government Office Cam 171,12.861312,75.075734,Active,48211000000074015
Mangaluru Bus Stand Cam 172,12.858916,75.07061,Active,48211000000074015
Mangaluru Village Junction Cam 173,12.859835,75.073287,Active,48211000000074015
Mangaluru Industrial Area Cam 174,12.861659,75.071593,Active,48211000000074015
Mangaluru Village Junction Cam 175,12.863623,75.06981,Active,48211000000074015
Mangaluru School Cam 176,13.146565,75.371914,Active,48211000000074010
Mangaluru Village Junction Cam 177,13.145573,75.371519,Active,48211000000074010
Mangaluru Commercial Street Cam 178,13.147315,75.368611,Active,48211000000074010
Mangaluru Highway Junction Cam 179,13.146199,75.37131,Active,48211000000074010
Mangaluru Bus Stand Cam 180,12.468066,75.351195,Active,48211000000074013
Mangaluru Industrial Area Cam 181,12.464717,75.349895,Active,48211000000074013
Mangaluru Police Station Cam 182,12.917754,75.315736,Active,48211000000074015
Mangaluru Bus Stand Cam 183,12.917015,75.310018,Active,48211000000074015
Mangaluru Village Junction Cam 184,12.916101,75.310979,Active,48211000000074015
Mangaluru Residential Area Cam 185,12.920945,75.310489,Active,48211000000074015
Mangaluru Village Junction Cam 186,12.921438,75.313016,Active,48211000000074015
Mangaluru Market Cam 187,13.098239,74.856414,Active,48211000000074012
Mangaluru Commercial Street Cam 188,13.102108,74.862221,Active,48211000000074012
Mangaluru Police Station Cam 189,13.10064,74.858946,Active,48211000000074012
Mangaluru Village Junction Cam 190,13.097158,74.856332,Active,48211000000074012
Mangaluru Market Cam 191,13.098675,74.862335,Active,48211000000074012
Mangaluru Railway Station Cam 192,13.102302,74.862064,Active,48211000000074012
Mangaluru Highway Junction Cam 193,12.758343,75.622662,Active,48211000000074007
Mangaluru School Cam 194,12.759259,75.619745,Active,48211000000074007
Mangaluru Highway Junction Cam 195,12.756024,75.621671,Active,48211000000074007
Mangaluru School Cam 196,12.763093,75.263613,Active,48211000000074015
Mangaluru Government Office Cam 197,12.757642,75.26412,Active,48211000000074015
Mangaluru Bus Stand Cam 198,12.547365,75.49057,Active,48211000000074013
Mangaluru Residential Area Cam 199,12.54188,75.490819,Active,48211000000074013
Mangaluru Railway Station Cam 200,12.546642,75.487444,Active,48211000000074013
Mangaluru Bus Stand Cam 201,12.541384,75.489043,Active,48211000000074013
Mangaluru College Cam 202,12.762875,74.897967,Active,48211000000074009
Mangaluru Residential Area Cam 203,12.762875,74.897967,Active,48211000000074009
Mangaluru Government Office Cam 204,12.762875,74.897967,Active,48211000000074009
Mangaluru Market Cam 205,12.956444,74.965371,Active,48211000000074009
Mangaluru Industrial Area Cam 206,12.95818,74.96473,Active,48211000000074009
Mangaluru Bus Stand Cam 207,12.838106,75.4589,Active,48211000000074007
Mangaluru Police Station Cam 208,12.840424,75.459329,Active,48211000000074007
Mangaluru Major Town Center Cam 209,12.836306,75.459287,Active,48211000000074007
Mangaluru Highway Junction Cam 210,13.040766,75.242934,Active,48211000000074010
Mangaluru Market Cam 211,13.03555,75.245601,Active,48211000000074010
Mangaluru School Cam 212,13.041624,75.244054,Active,48211000000074010
Mangaluru Hospital Cam 213,13.036753,75.242844,Active,48211000000074010
Mangaluru Market Cam 214,13.013163,75.42853,Active,48211000000074014
Mangaluru Major Town Center Cam 215,13.010759,75.429459,Active,48211000000074014
Mangaluru Police Station Cam 216,13.016758,75.426074,Active,48211000000074014
Mangaluru Government Office Cam 217,13.016121,75.428919,Active,48211000000074014
Mangaluru Commercial Street Cam 218,13.015653,75.423962,Active,48211000000074014
Mangaluru Residential Area Cam 219,12.623894,75.295241,Active,48211000000074011
Mangaluru Police Station Cam 220,12.624112,75.292476,Active,48211000000074011
Mangaluru Major Town Center Cam 221,12.623031,75.291764,Active,48211000000074011
Mangaluru Market Cam 222,12.734424,75.102039,Active,48211000000074015
Mangaluru Village Junction Cam 223,12.73464,75.101928,Active,48211000000074015
Mangaluru Railway Station Cam 224,12.733047,75.102173,Active,48211000000074015
Mangaluru Village Junction Cam 225,12.735447,75.102141,Active,48211000000074015
Mangaluru Police Station Cam 226,12.868848,75.197975,Active,48211000000074015
Mangaluru Police Station Cam 227,12.871554,75.196644,Active,48211000000074015
Mangaluru Hospital Cam 228,12.866862,75.195185,Active,48211000000074015
Mangaluru Bus Stand Cam 229,12.867572,75.196419,Active,48211000000074015
Mangaluru Government Office Cam 230,12.8659,75.197219,Active,48211000000074015
Mangaluru Industrial Area Cam 231,12.869345,75.195912,Active,48211000000074015
Mangaluru School Cam 232,12.981274,75.095255,Active,48211000000074015
Mangaluru Police Station Cam 233,12.979599,75.100857,Active,48211000000074015
Mangaluru Government Office Cam 234,12.97756,75.101346,Active,48211000000074015
Mangaluru Police Station Cam 235,12.983098,75.097955,Active,48211000000074015
Mangaluru Tourist Point Cam 236,12.649614,75.566339,Active,48211000000074007
Mangaluru Police Station Cam 237,12.651603,75.561402,Active,48211000000074007
Mangaluru Village Junction Cam 238,12.647425,75.562318,Active,48211000000074007
Mangaluru Industrial Area Cam 239,12.652118,75.567663,Active,48211000000074007
Mangaluru School Cam 240,12.653848,75.564628,Active,48211000000074007
Mangaluru College Cam 241,12.856078,75.591812,Active,48211000000074007
Mangaluru Bus Stand Cam 242,12.855048,75.593924,Active,48211000000074007
Mangaluru Major Town Center Cam 243,12.859666,75.592593,Active,48211000000074007
Mangaluru Tourist Point Cam 244,12.594097,75.398355,Active,48211000000074013
Mangaluru Hospital Cam 245,12.590504,75.399212,Active,48211000000074013
Mangaluru Village Junction Cam 246,12.59529,75.402994,Active,48211000000074013
Mangaluru Industrial Area Cam 247,12.998784,74.840459,Active,48211000000074012
Mangaluru College Cam 248,13.002679,74.843045,Active,48211000000074012
Mangaluru Highway Junction Cam 249,12.99992,74.840815,Active,48211000000074012
Mangaluru Highway Junction Cam 250,12.999768,74.84368,Active,48211000000074012
Mangaluru Industrial Area Cam 251,13.001525,74.843511,Active,48211000000074012
Mangaluru Commercial Street Cam 252,12.746915,75.52169,Active,48211000000074007
Mangaluru Residential Area Cam 253,12.746066,75.525288,Active,48211000000074007
Mangaluru College Cam 254,12.747599,75.522222,Active,48211000000074007
Mangaluru Bus Stand Cam 255,12.811458,75.349474,Active,48211000000074015
Mangaluru Government Office Cam 256,12.806465,75.349711,Active,48211000000074015
Mangaluru Hospital Cam 257,12.859855,74.949836,Active,48211000000074009
Mangaluru Highway Junction Cam 258,12.859601,74.94747,Active,48211000000074009
Mangaluru Government Office Cam 259,12.755235,75.004841,Active,48211000000074009
Mangaluru Residential Area Cam 260,12.751117,75.000934,Active,48211000000074009
Mangaluru Major Town Center Cam 261,13.095832,75.462848,Active,48211000000074014
Mangaluru Bus Stand Cam 262,13.095756,75.469803,Active,48211000000074014
Mangaluru Village Junction Cam 263,12.931115,75.412554,Active,48211000000074014
Mangaluru Industrial Area Cam 264,12.92669,75.413317,Active,48211000000074014
Mangaluru Major Town Center Cam 265,13.070177,75.337125,Active,48211000000074010
Mangaluru Village Junction Cam 266,13.070386,75.339987,Active,48211000000074010
Mangaluru Market Cam 267,13.069285,75.338015,Active,48211000000074010
Mangaluru Market Cam 268,13.073122,75.333967,Active,48211000000074010
Mangaluru Highway Junction Cam 269,13.072121,75.334265,Active,48211000000074010
Mangaluru School Cam 270,12.803456,75.147924,Active,48211000000074015
Mangaluru Highway Junction Cam 271,12.806292,75.142599,Active,48211000000074015
Mangaluru Residential Area Cam 272,12.80567,75.146401,Active,48211000000074015
Mangaluru Bus Stand Cam 273,12.802509,75.14525,Active,48211000000074015
Mangaluru Major Town Center Cam 274,12.804436,75.143276,Active,48211000000074015
Mangaluru School Cam 275,12.707438,75.351488,Active,48211000000074011
Mangaluru Major Town Center Cam 276,12.714812,75.348744,Active,48211000000074011
Mangaluru Commercial Street Cam 277,12.572197,75.232505,Active,48211000000074011
Mangaluru Police Station Cam 278,12.574621,75.235486,Active,48211000000074011
Mangaluru Residential Area Cam 279,12.739956,75.19047,Active,48211000000074015
Mangaluru College Cam 280,12.742431,75.190711,Active,48211000000074015
Mangaluru Highway Junction Cam 281,12.619929,75.476705,Active,48211000000074013
Mangaluru Market Cam 282,12.618334,75.475854,Active,48211000000074013
Mangaluru Village Junction Cam 283,12.620925,75.472795,Active,48211000000074013
Mangaluru Police Station Cam 284,12.619979,75.471745,Active,48211000000074013
Mangaluru Bus Stand Cam 285,12.624563,75.472047,Active,48211000000074013
Mangaluru Village Junction Cam 286,12.62083,75.477728,Active,48211000000074013
Mangaluru Police Station Cam 287,13.02727,75.520542,Active,48211000000074014
Mangaluru Highway Junction Cam 288,13.028342,75.516696,Active,48211000000074014
Mangaluru Railway Station Cam 289,13.02727,75.520542,Active,48211000000074014
Mangaluru Tourist Point Cam 290,13.024069,75.519768,Active,48211000000074014
Mangaluru Tourist Point Cam 291,13.089654,74.78462,Active,48211000000074012
Mangaluru College Cam 292,13.088505,74.780845,Active,48211000000074012
Mangaluru Bus Stand Cam 293,13.09094,74.785097,Active,48211000000074012
Mangaluru Police Station Cam 294,13.0907,74.780766,Active,48211000000074012
Mangaluru College Cam 295,13.083959,74.782896,Active,48211000000074012
Mangaluru Police Station Cam 296,13.08664,74.783446,Active,48211000000074012
Mangaluru Highway Junction Cam 297,12.92964,75.03693,Active,48211000000074015
Mangaluru Industrial Area Cam 298,12.926013,75.041652,Active,48211000000074015
Mangaluru Village Junction Cam 299,12.928639,75.040132,Active,48211000000074015
Mangaluru Market Cam 300,12.926698,75.042236,Active,48211000000074015
Mangaluru College Cam 301,12.929791,75.040907,Active,48211000000074015
Mangaluru Highway Junction Cam 302,12.986943,75.35737,Active,48211000000074014
Mangaluru Government Office Cam 303,12.987677,75.354219,Active,48211000000074014
Mangaluru Bus Stand Cam 304,12.98709,75.353473,Active,48211000000074014
Mangaluru Hospital Cam 305,12.980236,75.357623,Active,48211000000074014
Mangaluru Highway Junction Cam 306,12.9841,75.357152,Active,48211000000074014
Mangaluru Village Junction Cam 307,12.984417,75.358724,Active,48211000000074014
Mangaluru Village Junction Cam 308,12.923532,74.89505,Active,48211000000074009
Mangaluru Government Office Cam 309,12.92762,74.89325,Active,48211000000074009
Mangaluru Government Office Cam 310,12.923379,74.894919,Active,48211000000074009
Mangaluru Police Station Cam 311,13.021774,74.9153,Active,48211000000074012
Mangaluru Market Cam 312,13.015072,74.918571,Active,48211000000074012
Mangaluru Government Office Cam 313,13.018104,74.916467,Active,48211000000074012
Mangaluru Market Cam 314,12.51918,75.412469,Active,48211000000074013
Mangaluru Market Cam 315,12.523021,75.412629,Active,48211000000074013
Mangaluru Residential Area Cam 316,12.629821,75.630537,Active,48211000000074007
Mangaluru Police Station Cam 317,12.635342,75.636717,Active,48211000000074007
Mangaluru Market Cam 318,12.635667,75.63136,Active,48211000000074007
Mangaluru Railway Station Cam 319,12.636871,75.634583,Active,48211000000074007
Mangaluru Bus Stand Cam 320,12.636999,75.637078,Active,48211000000074007
Mangaluru Market Cam 321,12.63219,75.635192,Active,48211000000074007
Mangaluru School Cam 322,12.778884,75.414876,Active,48211000000074007
Mangaluru School Cam 323,12.783576,75.412456,Active,48211000000074007
Mangaluru Highway Junction Cam 324,12.884817,75.528923,Active,48211000000074007
Mangaluru Major Town Center Cam 325,12.886674,75.522816,Active,48211000000074007
Mangaluru Residential Area Cam 326,12.882146,75.529361,Active,48211000000074007
Mangaluru Residential Area Cam 327,12.885367,75.523076,Active,48211000000074007
Mangaluru Commercial Street Cam 328,12.831618,75.250961,Active,48211000000074015
Mangaluru Tourist Point Cam 329,12.830701,75.250702,Active,48211000000074015
Mangaluru Bus Stand Cam 330,12.826491,75.250317,Active,48211000000074015
Mangaluru Market Cam 331,12.83053,75.254077,Active,48211000000074015
Mangaluru Village Junction Cam 332,12.827196,75.254816,Active,48211000000074015
Mangaluru Commercial Street Cam 333,12.827993,75.24954,Active,48211000000074015
Mangaluru Highway Junction Cam 334,13.109344,75.252286,Active,48211000000074010
Mangaluru Tourist Point Cam 335,13.107367,75.245748,Active,48211000000074010
Mangaluru Government Office Cam 336,13.107771,75.245942,Active,48211000000074010
Mangaluru Industrial Area Cam 337,13.106672,75.251278,Active,48211000000074010
Mangaluru Police Station Cam 338,12.536191,75.347973,Active,48211000000074013
Mangaluru Bus Stand Cam 339,12.532742,75.349213,Active,48211000000074013
Mangaluru School Cam 340,13.011117,75.179519,Active,48211000000074010
Mangaluru Tourist Point Cam 341,13.010312,75.180556,Active,48211000000074010
Mangaluru Police Station Cam 342,13.011416,75.181035,Active,48211000000074010
Mangaluru Hospital Cam 343,13.01266,75.178973,Active,48211000000074010
Mangaluru Market Cam 344,13.017343,75.182795,Active,48211000000074010
Mangaluru School Cam 345,13.016251,75.180248,Active,48211000000074010
Mangaluru Tourist Point Cam 346,12.99368,75.294518,Active,48211000000074010
Mangaluru Commercial Street Cam 347,12.999199,75.291863,Active,48211000000074010
Mangaluru Market Cam 348,12.999025,75.295517,Active,48211000000074010
Mangaluru Government Office Cam 349,12.996183,75.288899,Active,48211000000074010
Mangaluru Tourist Point Cam 350,13.038908,75.076849,Active,48211000000074010
Mangaluru Residential Area Cam 351,13.04009,75.073638,Active,48211000000074010
Mangaluru Tourist Point Cam 352,13.040553,75.07439,Active,48211000000074010
Mangaluru Major Town Center Cam 353,13.039071,75.076541,Active,48211000000074010
Mangaluru Major Town Center Cam 354,12.657552,75.238269,Active,48211000000074011
Mangaluru Bus Stand Cam 355,12.655469,75.231458,Active,48211000000074011
Mangaluru Hospital Cam 356,12.657216,75.238782,Active,48211000000074011
Mangaluru Hospital Cam 357,12.656941,75.235468,Active,48211000000074011
Mangaluru Market Cam 358,12.656747,75.233258,Active,48211000000074011
Mangaluru Village Junction Cam 359,12.658086,75.237389,Active,48211000000074011
Mangaluru Major Town Center Cam 360,12.671205,75.08254,Active,48211000000074011
Mangaluru Industrial Area Cam 361,12.671205,75.08254,Active,48211000000074011
Mangaluru Residential Area Cam 362,12.671205,75.08254,Active,48211000000074011
Mangaluru Major Town Center Cam 363,12.866193,75.383347,Active,48211000000074007
Mangaluru Village Junction Cam 364,12.867386,75.381782,Active,48211000000074007
Mangaluru Major Town Center Cam 365,12.548716,75.557159,Active,48211000000074013
Mangaluru Government Office Cam 366,12.550141,75.552122,Active,48211000000074013
Mangaluru College Cam 367,12.555103,75.553955,Active,48211000000074013
Mangaluru Bus Stand Cam 368,12.910658,75.150545,Active,48211000000074015
Mangaluru Hospital Cam 369,12.914641,75.148883,Active,48211000000074015
Mangaluru Residential Area Cam 370,12.90909,75.153257,Active,48211000000074015
Mangaluru Government Office Cam 371,12.913215,75.14793,Active,48211000000074015
Mangaluru Police Station Cam 372,12.909487,75.147532,Active,48211000000074015
