CameraName,Latitude,Longitude,DistrictId,UnitId,Status,InstalledDate
Kushalnagara Cam 1,12.201298,75.674701,48211000000054393,48211000000074068,Active,2023-08-08
Kushalnagara Cam 2,12.205389,75.678027,48211000000054393,48211000000074068,Active,2021-03-05
Kolar Cam 1,13.192474,78.307803,48211000000054394,48211000000074069,Active,2020-09-25
Kolar Cam 2,13.189707,78.299864,48211000000054394,48211000000074069,Active,2020-03-08
Maluru Cam 1,13.453445,78.340561,48211000000054394,48211000000074071,Active,2025-05-17
Maluru Cam 2,13.452179,78.346808,48211000000054394,48211000000074071,Active,2025-02-04
Maluru Cam 3,13.426561,78.354869,48211000000054394,48211000000074071,Active,2022-09-19
Mulabagilu Cam 1,12.926382,78.256381,48211000000054394,48211000000074072,Under Maintenance,2020-01-18
Kolar Gold Fields Cam 1,13.080874,78.167685,48211000000054394,48211000000074074,Active,2023-09-08
Kolar Gold Fields Cam 2,13.085581,78.157748,48211000000054394,48211000000074074,Active,2021-01-14
Kolar Gold Fields Cam 3,13.109192,78.162048,48211000000054394,48211000000074074,Active,2020-01-07
Kolar Gold Fields Cam 4,13.100333,78.169683,48211000000054394,48211000000074074,Active,2025-11-14
Koppala Cam 1,15.574396,76.200194,48211000000054395,48211000000074075,Active,2022-04-16
Gangavathi Cam 1,15.563222,76.617416,48211000000054395,48211000000074076,Active,2022-11-13
Kushtagi Cam 1,15.300124,76.076323,48211000000054395,48211000000074077,Active,2020-04-16
Kushtagi Cam 2,15.305956,76.068666,48211000000054395,48211000000074077,Active,2022-04-08
Kushtagi Cam 3,15.299113,76.091603,48211000000054395,48211000000074077,Active,2021-05-25
Kanakagiri Cam 1,15.779388,76.364484,48211000000054395,48211000000074079,Under Maintenance,2021-04-16
Kanakagiri Cam 2,15.782334,76.368373,48211000000054395,48211000000074079,Active,2025-01-20
Karatagi Cam 1,15.452836,76.405091,48211000000054395,48211000000074080,Active,2020-10-05
Karatagi Cam 2,15.433427,76.412199,48211000000054395,48211000000074080,Active,2020-12-02
Kukanuru Cam 1,15.528064,76.003652,48211000000054395,48211000000074081,Active,2025-02-03
Kukanuru Cam 2,15.532772,75.99037,48211000000054395,48211000000074081,Active,2022-04-06
Mysuru Cam 1,12.128436,76.492373,48211000000048014,48211000000074089,Active,2022-02-12
Hunasuru Cam 1,12.199536,76.92513,48211000000048014,48211000000074090,Active,2021-07-12
Hunasuru Cam 2,12.194053,76.926955,48211000000048014,48211000000074090,Active,2023-02-02
Hunasuru Cam 3,12.19159,76.913274,48211000000048014,48211000000074090,Active,2021-06-18
Nanjanagodu Cam 1,12.406597,76.482914,48211000000048014,48211000000074092,Active,2020-11-14
Nanjanagodu Cam 2,12.405938,76.502504,48211000000048014,48211000000074092,Active,2025-07-02
Heggadadevanakote Cam 1,11.997266,76.309038,48211000000048014,48211000000074093,Active,2022-04-24
Heggadadevanakote Cam 2,12.011229,76.298352,48211000000048014,48211000000074093,Active,2024-06-12
Piriyapattana Cam 1,12.241763,76.71869,48211000000048014,48211000000074094,Under Maintenance,2020-05-24
Piriyapattana Cam 2,12.23791,76.710972,48211000000048014,48211000000074094,Active,2022-05-01
Piriyapattana Cam 3,12.252843,76.700423,48211000000048014,48211000000074094,Under Maintenance,2025-02-01
Piriyapattana Cam 4,12.257334,76.708378,48211000000048014,48211000000074094,Active,2020-08-23
Saligrama Cam 1,12.097792,76.778635,48211000000048014,48211000000074097,Active,2023-03-16
Raichuru Cam 1,16.102662,77.13274,48211000000054397,48211000000074098,Active,2025-03-20
Raichuru Cam 2,16.098191,77.139187,48211000000054397,48211000000074098,Active,2022-06-15
Raichuru Cam 3,16.106206,77.11862,48211000000054397,48211000000074098,Active,2024-02-17
Sindhanuru Cam 1,16.087457,76.499155,48211000000054397,48211000000074099,Active,2023-02-21
Sindhanuru Cam 2,16.098552,76.486836,48211000000054397,48211000000074099,Active,2023-09-18
Sindhanuru Cam 3,16.084892,76.48359,48211000000054397,48211000000074099,Active,2021-07-04
Devadurga Cam 1,16.302231,76.804093,48211000000054397,48211000000074101,Active,2023-08-23
Mudgal Cam 1,16.227932,77.350506,48211000000054397,48211000000074103,Active,2024-11-08
Magadi Cam 1,12.432172,77.442007,48211000000054398,48211000000074107,Active,2022-10-09
Magadi Cam 2,12.442527,77.455598,48211000000054398,48211000000074107,Active,2022-12-09
Magadi Cam 3,12.453953,77.46128,48211000000054398,48211000000074107,Active,2023-04-06
Kanakapura Cam 1,12.64044,77.18563,48211000000054398,48211000000074108,Under Maintenance,2021-06-03
Shivamogga Cam 1,14.241271,75.071708,48211000000054399,48211000000074111,Active,2025-08-02
Sagara Cam 1,13.942192,75.601783,48211000000054399,48211000000074112,Active,2023-06-02
Sagara Cam 2,13.941881,75.626196,48211000000054399,48211000000074112,Active,2021-02-02
Bhadravathi Cam 1,13.721398,75.162267,48211000000054399,48211000000074113,Under Maintenance,2021-02-12
Bhadravathi Cam 2,13.721613,75.162777,48211000000054399,48211000000074113,Active,2021-08-20
Bhadravathi Cam 3,13.695403,75.161435,48211000000054399,48211000000074113,Active,2025-01-04
Bhadravathi Cam 4,13.702079,75.143574,48211000000054399,48211000000074113,Under Maintenance,2025-10-12
Hosanagara Cam 1,14.21089,75.417466,48211000000054399,48211000000074114,Active,2020-04-09
Hosanagara Cam 2,14.215284,75.399389,48211000000054399,48211000000074114,Active,2024-12-21
Tumakuru Cam 1,13.415147,76.89425,48211000000054400,48211000000074118,Under Maintenance,2022-02-07
Tumakuru Cam 2,13.428592,76.871228,48211000000054400,48211000000074118,Active,2023-09-16
Chikkanayakanahalli Cam 1,12.987641,77.009106,48211000000054400,48211000000074119,Active,2025-09-05
Madhugiri Cam 1,13.429134,77.122319,48211000000054400,48211000000074121,Active,2023-05-22
Sira Cam 1,13.189851,76.713574,48211000000054400,48211000000074122,Active,2025-10-12
Sira Cam 2,13.211223,76.721786,48211000000054400,48211000000074122,Active,2023-01-28
Sira Cam 3,13.18612,76.702533,48211000000054400,48211000000074122,Active,2025-04-13
Sira Cam 4,13.195525,76.71571,48211000000054400,48211000000074122,Active,2021-01-14
Gubbi Cam 1,13.446308,76.826551,48211000000054400,48211000000074124,Active,2024-06-15
Gubbi Cam 2,13.445051,76.825123,48211000000054400,48211000000074124,Active,2021-01-02
Gubbi Cam 3,13.460567,76.83992,48211000000054400,48211000000074124,Active,2021-11-26
Pavagada Cam 1,13.240067,76.988477,48211000000054400,48211000000074126,Active,2025-09-06
Pavagada Cam 2,13.243328,76.983251,48211000000054400,48211000000074126,Active,2022-05-06
Udupi Cam 1,13.6866,74.724282,48211000000054401,48211000000074128,Active,2021-05-05
Bynduru Cam 1,13.495029,75.032338,48211000000054401,48211000000074130,Active,2020-10-21
Bynduru Cam 2,13.490294,75.012535,48211000000054401,48211000000074130,Active,2020-12-20
Bynduru Cam 3,13.480592,75.019811,48211000000054401,48211000000074130,Active,2025-04-20
Bynduru Cam 4,13.468131,75.020662,48211000000054401,48211000000074130,Active,2024-04-27
Karkala Cam 1,13.388185,74.76737,48211000000054401,48211000000074131,Active,2023-09-06
Karkala Cam 2,13.409922,74.780935,48211000000054401,48211000000074131,Active,2022-02-05
Kundapura Cam 1,13.673965,74.899571,48211000000054401,48211000000074132,Active,2020-09-27
Kundapura Cam 2,13.657928,74.897838,48211000000054401,48211000000074132,Active,2025-06-04
Kundapura Cam 3,13.655934,74.900227,48211000000054401,48211000000074132,Active,2024-08-18
Brahmavara Cam 1,13.352459,74.92721,48211000000054401,48211000000074134,Active,2024-04-14
Brahmavara Cam 2,13.329782,74.908006,48211000000054401,48211000000074134,Active,2025-06-15
Sirsi Cam 1,15.243399,74.419449,48211000000054402,48211000000074136,Active,2023-04-15
Kumta Cam 1,14.946603,74.600542,48211000000054402,48211000000074140,Active,2020-03-12
Kumta Cam 2,14.943713,74.604053,48211000000054402,48211000000074140,Active,2022-02-26
Honnavara Cam 1,14.792264,74.757485,48211000000054402,48211000000074143,Active,2025-06-25
Honnavara Cam 2,14.795125,74.745417,48211000000054402,48211000000074143,Active,2020-01-25
Vijayapura Cam 1,17.037506,76.176542,48211000000054403,48211000000074147,Under Maintenance,2025-12-27
Vijayapura Cam 2,17.023869,76.161705,48211000000054403,48211000000074147,Active,2021-03-16
Vijayapura Cam 3,17.038301,76.15698,48211000000054403,48211000000074147,Active,2021-11-26
Basavana Bagewadi Cam 1,16.459287,76.164178,48211000000054403,48211000000074149,Under Maintenance,2022-03-11
Basavana Bagewadi Cam 2,16.44471,76.176695,48211000000054403,48211000000074149,Under Maintenance,2022-08-05
Basavana Bagewadi Cam 3,16.430826,76.175682,48211000000054403,48211000000074149,Active,2024-08-07
Talikote Cam 1,16.722856,76.144031,48211000000054403,48211000000074152,Active,2021-07-06
Talikote Cam 2,16.733638,76.146953,48211000000054403,48211000000074152,Active,2025-06-13
Devara Hipparagi Cam 1,16.536971,75.89269,48211000000054403,48211000000074153,Active,2024-01-21
Devara Hipparagi Cam 2,16.546492,75.911862,48211000000054403,48211000000074153,Active,2023-09-17
Devara Hipparagi Cam 3,16.563298,75.900707,48211000000054403,48211000000074153,Under Maintenance,2025-02-09
Babaleshwara Cam 1,16.71563,75.731311,48211000000054403,48211000000074156,Active,2023-06-19
Babaleshwara Cam 2,16.6989,75.708908,48211000000054403,48211000000074156,Active,2022-06-25
Babaleshwara Cam 3,16.705843,75.71509,48211000000054403,48211000000074156,Active,2023-04-06
Alamela Cam 1,16.564952,76.081503,48211000000054403,48211000000074159,Active,2025-10-22
Alamela Cam 2,16.593738,76.068172,48211000000054403,48211000000074159,Active,2025-01-24
Yadagiri Cam 1,16.693786,77.074399,48211000000054404,48211000000074160,Under Maintenance,2025-07-14
Gurmitkala Cam 1,16.496726,76.856342,48211000000054404,48211000000074163,Active,2020-01-01
Kudligi Cam 1,15.219684,76.461346,48211000000054405,48211000000074170,Active,2021-03-01
Kudligi Cam 2,15.209469,76.470214,48211000000054405,48211000000074170,Active,2025-03-15
Kotturu Cam 1,15.036553,76.726314,48211000000054405,48211000000074171,Active,2023-05-01
Kotturu Cam 2,15.040729,76.747905,48211000000054405,48211000000074171,Active,2025-09-12
